"","Gene","Cluster","Max_Weight","Rank"
"FAM198B-AS13","FAM198B-AS1",1,3.19188727350862,7
"NEK83","NEK8",4,3.00658477988671,7
"ADA3","ADA",4,2.77447225511034,7
"HOMER23","HOMER2",7,3.02369229147311,7
"SELENOM3","SELENOM",5,2.62016596315719,7
"ALDH1A33","ALDH1A3",5,2.09148702832779,7
"HELLS3","HELLS",4,2.9215160302055,7
"AGTR13","AGTR1",2,2.52859744406607,7
"RAC23","RAC2",4,4.38151266183942,7
"GPR1533","GPR153",5,2.62807830969247,7
"ZNF4363","ZNF436",1,2.79051582481257,7
"FAM131A3","FAM131A",1,2.57308519078845,7
"HSF23","HSF2",1,2.47463888832432,7
"PAK33","PAK3",1,2.62825180498474,7
"SFXN43","SFXN4",1,2.26627229547014,7
"NBEAL23","NBEAL2",4,2.89008079264798,7
"IKZF13","IKZF1",4,4.13544647152223,7
"JCHAIN3","JCHAIN",6,3.37565222908777,7
"JAK33","JAK3",4,3.87588210070779,7
"BDNF-AS3","BDNF-AS",1,2.78143661895775,7
"CA83","CA8",7,2.92513784209508,7
"STX113","STX11",6,2.8173307699559,7
"TPD523","TPD52",7,3.16018562810419,7
"PGM53","PGM5",6,3.02507594061875,7
"CEP170B3","CEP170B",3,2.46538315751229,7
"C17orf583","C17orf58",6,2.56233634136459,7
"MT-TS23","MT-TS2",3,2.75366224180923,7
"ARHGAP273","ARHGAP27",4,2.70265968709113,7
"HSPA4L3","HSPA4L",6,2.52880384748772,7
"MT-TH3","MT-TH",6,3.05628073252233,7
"TBXAS13","TBXAS1",5,2.47676231081485,7
"FERMT33","FERMT3",4,3.31294776120859,7
"DUSP103","DUSP10",5,2.40404731098248,7
"NEK53","NEK5",1,2.67330968458272,7
"SLC4A113","SLC4A11",7,2.69799305192293,7
"AGPAT23","AGPAT2",5,2.81391222844399,7
"MNS13","MNS1",2,2.98966460856409,7
"SNCAIP3","SNCAIP",1,3.25587678201226,7
"AC103691.13","AC103691.1",1,2.41512596961347,7
"POFUT23","POFUT2",1,2.39938165075686,7
"PLEKHA63","PLEKHA6",3,2.72952320471417,7
"LRG13","LRG1",3,2.97474971209737,7
"ZBTB463","ZBTB46",1,2.89061488369187,7
"IRF53","IRF5",4,3.34830594957659,7
"GIMAP53","GIMAP5",4,3.36075272349667,7
"CRMP13","CRMP1",1,2.71356989947338,7
"PHGDH3","PHGDH",7,2.55535530848836,7
"TREM13","TREM1",6,3.23262858995868,7
"MCUB3","MCUB",4,2.54657856395607,7
"SOCS23","SOCS2",6,2.98414301240569,7
"TRUB13","TRUB1",3,2.23494762927203,7
"GADD45GIP13","GADD45GIP1",3,2.78014734989675,7
"HYMAI3","HYMAI",1,3.03378564132566,7
"EIF63","EIF6",1,2.64124869094155,7
"PTGER33","PTGER3",6,2.93112328074672,7
"RFX23","RFX2",6,2.55201132713107,7
"LINC010873","LINC01087",2,2.71302075442007,7
"HEPH3","HEPH",5,3.10981165235888,7
"CDO13","CDO1",1,2.63805318843492,7
"PPIL13","PPIL1",5,2.66336402127335,7
"MMP153","MMP15",7,2.19454304568259,7
"DENND2A3","DENND2A",1,3.13848064885342,7
"PLEKHG4B3","PLEKHG4B",1,2.97631671478644,7
"BHMT23","BHMT2",6,2.79924604430696,7
"CXCL173","CXCL17",7,2.68815204008611,7
"CPLX13","CPLX1",1,3.01359055126616,7
"LY863","LY86",4,3.07473207802292,7
"PIEZO23","PIEZO2",2,2.60016583551749,7
"SFRP43","SFRP4",2,3.49440764477539,7
"AC004151.13","AC004151.1",4,4.05000050555168,7
"LSAMP3","LSAMP",6,3.14427867716134,7
"FGF133","FGF13",1,2.18438654957801,7
"CSKMT3","CSKMT",1,2.36276797388674,7
"AL117329.13","AL117329.1",7,2.99745581334591,7
"DOK13","DOK1",5,2.61034023714315,7
"VIPAS393","VIPAS39",1,2.74802199314251,7
"NCS13","NCS1",5,2.82796471312006,7
"ADGRE23","ADGRE2",6,2.85252036227739,7
"LINC010943","LINC01094",5,2.77988819954401,7
"SLC35B23","SLC35B2",5,2.38447528532114,7
"DOC2B3","DOC2B",6,3.31245802056459,7
"SYNGR13","SYNGR1",1,2.79706011817133,7
"CCNA23","CCNA2",4,2.89881269316331,7
"ADAMTS23","ADAMTS2",5,4.07553106419791,7
"LDLR3","LDLR",6,3.50864584999367,7
"SLITRK63","SLITRK6",7,2.54065121958604,7
"CORIN3","CORIN",5,3.61353236358906,7
"BCL6B3","BCL6B",5,2.80022851167059,7
"HOXA53","HOXA5",1,2.70657653875456,7
"TMEM883","TMEM88",6,3.22604502379421,7
"NIPA13","NIPA1",4,2.44233902365559,7
"GNG73","GNG7",4,2.67601196347364,7
"ZNF104","ZNF10",6,2.35892370194341,7
"UBASH3B3","UBASH3B",4,2.24096591383038,7
"GLIS33","GLIS3",5,3.26647914069424,7
"PKDCC3","PKDCC",6,2.73119386427426,7
"PKP23","PKP2",7,2.62780906059549,7
"MUC203","MUC20",1,2.62810668330692,7
"DPEP23","DPEP2",4,3.32689024885217,7
"KAZN3","KAZN",1,2.8942727473708,7
"ACE3","ACE",5,2.50258834251255,7
"HNRNPA1P543","HNRNPA1P54",7,2.62159072839952,7
"ZNF7363","ZNF736",1,2.3767304783087,7
"ETV73","ETV7",4,2.88331236770556,7
"COQ8A3","COQ8A",1,2.65540181177992,7
"GTF2I3","GTF2I",2,2.89784714124132,7
"DLG53","DLG5",1,2.63501246470459,7
"KHDRBS33","KHDRBS3",7,2.69641831258023,7
"SRGAP33","SRGAP3",1,2.76020876257495,7
"MIR222HG3","MIR222HG",6,2.52317247699062,7
"PKHD1L13","PKHD1L1",4,2.77322686317148,7
"NAV33","NAV3",2,3.02770065576721,7
"AC134043.33","AC134043.3",1,2.64438537090024,7
"DACT13","DACT1",5,3.09701056659636,7
"ZC3H12A3","ZC3H12A",6,2.79119118455106,7
"ZNF1013","ZNF101",4,3.59643444414244,7
"BIVM3","BIVM",1,2.57092233977387,7
"ABCB13","ABCB1",2,2.5792681815238,7
"PCLAF3","PCLAF",4,2.48562725463277,7
"PRDM53","PRDM5",1,3.02484337047111,7
"MTFMT3","MTFMT",5,2.29491564500173,7
"TMEM2673","TMEM267",1,2.38230383899043,7
"WDFY3-AS23","WDFY3-AS2",2,2.55956373796282,7
"NCAPG3","NCAPG",4,2.95385271690294,7
"RAB373","RAB37",4,3.40409603923873,7
"TRAPPC23","TRAPPC2",1,2.73374816957096,7
"EPHB33","EPHB3",1,2.89674275830572,7
"SIM13","SIM1",1,2.44589648706639,7
"NEIL13","NEIL1",1,2.87438966610765,7
"GNAL3","GNAL",6,2.65560351017562,7
"RNGTT3","RNGTT",4,2.6869476649556,7
"KLHL63","KLHL6",4,3.57674038067088,7
"AC110285.23","AC110285.2",1,2.59367920970867,7
"AL390728.63","AL390728.6",4,2.56705397127439,7
"SLC35E2A3","SLC35E2A",1,2.5823880778747,7
"UCHL33","UCHL3",5,2.37771045113599,7
"ZNNT13","ZNNT1",1,2.48673528019964,7
"PAXX3","PAXX",1,2.40368413562741,7
"SLC9A73","SLC9A7",4,2.28660349418434,7
"VAMP13","VAMP1",4,3.0676672924464,7
"DOCK63","DOCK6",1,2.95971337425598,7
"PDE5A3","PDE5A",1,3.55246240879491,7
"PRUNE13","PRUNE1",5,2.34240522965428,7
"CD163L13","CD163L1",6,2.51175146525655,7
"UQCRFS13","UQCRFS1",5,2.70460053479112,7
"GPX73","GPX7",5,2.99601531902259,7
"DDX39B3","DDX39B",1,2.32053924884182,7
"ARAP23","ARAP2",4,3.64085507640839,7
"NDUFAF23","NDUFAF2",5,2.69437289648027,7
"BMERB13","BMERB1",2,2.93219505362705,7
"DIPK2B3","DIPK2B",6,2.67551307190996,7
"LILRB33","LILRB3",6,3.34642514392346,7
"EDEM23","EDEM2",5,2.53784773273336,7
"CDKN2D3","CDKN2D",4,2.69778338712177,7
"PSMB8-AS13","PSMB8-AS1",4,3.51348667719232,7
"SULT1C43","SULT1C4",1,2.9452263804016,7
"PHF133","PHF13",1,2.58597910371789,7
"SIX13","SIX1",3,2.53996820292061,7
"BOC3","BOC",1,3.28842600969294,7
"DNAJC123","DNAJC12",1,2.82256745848931,7
"RTL8A3","RTL8A",5,2.84535039234261,7
"TMEM2163","TMEM216",5,2.35890328500064,7
"ZBTB183","ZBTB18",3,2.64884593186469,7
"ARSB3","ARSB",5,3.21143857162274,7
"XKR63","XKR6",1,3.15293662310273,7
"TM7SF23","TM7SF2",3,3.12609774454729,7
"CRNDE3","CRNDE",1,2.65569818737195,7
"PARD6B3","PARD6B",7,2.66625833961355,7
"CNKSR33","CNKSR3",6,2.49644791854174,7
"LRRC23","LRRC2",1,2.51385580045433,7
"LINC008993","LINC00899",1,3.2904371309851,7
"EBF23","EBF2",1,2.59869636397606,7
"ERBB43","ERBB4",1,2.91121663861022,7
"ZNF1173","ZNF117",1,2.43078237438664,7
"ANG3","ANG",3,3.0091234837028,7
"STAT43","STAT4",4,3.33739096071328,7
"CAPN153","CAPN15",4,2.27285699437739,7
"CASKIN23","CASKIN2",1,2.4610033536898,7
"TRPV63","TRPV6",3,3.61083330898551,7
"IKBKE3","IKBKE",4,3.11657189538138,7
"HOXC103","HOXC10",3,2.72871250762241,7
"RNF1523","RNF152",1,2.72897616475211,7
"FST3","FST",6,2.96367106441664,7
"AC104825.13","AC104825.1",3,2.57018435054131,7
"BANF13","BANF1",5,2.31326743055438,7
"ETV53","ETV5",1,3.23951468497677,7
"BARX23","BARX2",7,3.68575623513495,7
"CD2743","CD274",4,2.8820866888461,7
"FRMD33","FRMD3",1,2.41426733460789,7
"TBC1D23","TBC1D2",5,2.84692185846936,7
"AC080014.13","AC080014.1",6,2.90570332551607,7
"MTHFD1L3","MTHFD1L",5,3.07159573001539,7
"SLC15A23","SLC15A2",4,3.09263204213447,7
"A2M-AS13","A2M-AS1",4,3.3947875656676,7
"CCDC144B3","CCDC144B",1,3.07919628425037,7
"VLDLR3","VLDLR",1,2.52719702057343,7
"CCDC1153","CCDC115",1,2.52352043405965,7
"PIK3AP13","PIK3AP1",4,3.1937528917862,7
"SELENBP13","SELENBP1",1,2.62724284083817,7
"WAS3","WAS",4,3.79129875215749,7
"KAZALD13","KAZALD1",2,2.60411963375088,7
"SPINT13","SPINT1",7,3.44357237430853,7
"SMPDL3A3","SMPDL3A",3,2.61219713916955,7
"COQ63","COQ6",3,2.34638970970442,7
"TCEA33","TCEA3",3,2.25533500096238,7
"RHOV3","RHOV",7,3.17246545907542,7
"FZD83","FZD8",5,2.73836447809189,7
"PCK23","PCK2",3,2.81641679553113,7
"SPNS23","SPNS2",6,2.64669965158572,7
"MT-TF3","MT-TF",3,2.33035116008623,7
"EHD33","EHD3",1,2.83771659108107,7
"CASTOR23","CASTOR2",5,2.48690590323162,7
"COBL3","COBL",7,2.8112559124154,7
"DCHS13","DCHS1",1,3.23884206861796,7
"RFTN23","RFTN2",1,2.98616450799263,7
"FGD13","FGD1",1,2.95473524676545,7
"NOS33","NOS3",6,2.85257509650116,7
"LILRA43","LILRA4",4,3.60778454926621,7
"TENM43","TENM4",5,3.31943386005586,7
"SH3BP5-AS13","SH3BP5-AS1",4,2.58943496600226,7
"COLCA13","COLCA1",1,3.32569986437575,7
"NFAM13","NFAM1",4,2.59255221956157,7
"HLA-DQB23","HLA-DQB2",4,2.95714607929991,7
"BCAS43","BCAS4",4,3.31001959748384,7
"SELPLG3","SELPLG",4,3.64297883551757,7
"TSPOAP1-AS13","TSPOAP1-AS1",4,3.48732696078476,7
"CTXN13","CTXN1",5,3.08775945203701,7
"SEMA4A3","SEMA4A",7,2.76278322626869,7
"PSTPIP23","PSTPIP2",7,2.35035580222307,7
"PAX8-AS13","PAX8-AS1",4,2.20017564737956,7
"NOSTRIN3","NOSTRIN",1,2.9391204364679,7
"HOMER33","HOMER3",5,2.98521313418049,7
"FAM13A-AS13","FAM13A-AS1",4,2.54263783316686,7
"EIF4EBP13","EIF4EBP1",5,2.91401479732486,7
"MICAL13","MICAL1",4,3.04149163377353,7
"PDAP13","PDAP1",5,2.81298321038687,7
"NCALD3","NCALD",1,3.0135725982423,7
"ZNF204P3","ZNF204P",1,2.65513143362355,7
"GLYATL23","GLYATL2",7,3.03241627851832,7
"ZSWIM43","ZSWIM4",5,2.59375427617594,7
"PTGES23","PTGES2",5,2.19296003957986,7
"OSBPL33","OSBPL3",4,2.80615262254883,7
"CIAO2A3","CIAO2A",4,2.72501650893537,7
"BNIP33","BNIP3",3,2.69823964340162,7
"GPSM13","GPSM1",1,3.18724295936912,7
"BCHE3","BCHE",6,3.37600113243693,7
"TTC39A3","TTC39A",3,3.42877377027806,7
"DESI13","DESI1",1,2.1890444079054,7
"PTPN213","PTPN21",1,2.4978677884736,7
"GPR137B3","GPR137B",5,3.00916141404019,7
"SOX63","SOX6",7,2.78479621591588,7
"KLRD13","KLRD1",4,3.20517700405226,7
"TGFB1I13","TGFB1I1",5,3.27347350668123,7
"FBLN53","FBLN5",1,3.11383900659707,7
"SNTB13","SNTB1",5,2.24898006320998,7
"ARMH33","ARMH3",4,2.39516757229936,7
"ZNF4193","ZNF419",1,2.47717164264493,7
"PLIN23","PLIN2",6,2.96066491422144,7
"AC006509.33","AC006509.3",1,2.57221917030528,7
"SDHA3","SDHA",3,2.35360985768844,7
"VEGFC3","VEGFC",5,2.87999886553586,7
"DDX583","DDX58",4,2.17885201806956,7
"KLHL213","KLHL21",1,2.49255679825739,7
"LOXL43","LOXL4",1,2.46219169040657,7
"FANCD23","FANCD2",4,2.90669358762639,7
"NECTIN33","NECTIN3",1,2.37347211317291,7
"BEND53","BEND5",2,2.83403023402002,7
"CREB3L43","CREB3L4",3,3.48249075494406,7
"HOXC43","HOXC4",1,2.75990617567901,7
"AKR1C13","AKR1C1",6,2.98507372763855,7
"NAV23","NAV2",7,3.05712170680096,7
"AC027020.23","AC027020.2",4,2.51877535581452,7
"TSPAN16","TSPAN1",3,2.45928847197716,7
"TMCC33","TMCC3",3,2.63084374557332,7
"ADAMTS143","ADAMTS14",5,3.75719153064611,7
"MT1F3","MT1F",7,2.32084566038431,7
"FOXP33","FOXP3",4,3.4365080773739,7
"NFIL33","NFIL3",6,4.33064192431719,7
"NR3C23","NR3C2",1,2.71813508224993,7
"ZNF385D3","ZNF385D",6,3.2021082984999,7
"LURAP1L3","LURAP1L",3,2.27350816739533,7
"SCUBE33","SCUBE3",5,3.12796610847164,7
"RPA33","RPA3",5,2.24076489424357,7
"DOK43","DOK4",1,2.53587972465596,7
"VDR3","VDR",5,2.87873728186072,7
"NTAN13","NTAN1",5,2.6917474105374,7
"RPS12P163","RPS12P16",2,2.99325284093891,7
"KIF26A3","KIF26A",1,3.11821370532608,7
"THNSL23","THNSL2",1,2.97309979230585,7
"INAFM13","INAFM1",1,2.84697001086558,7
"HCK3","HCK",4,2.66651544940792,7
"MYOC3","MYOC",6,3.08980349359569,7
"LRRC423","LRRC42",5,2.52580976163435,7
"MYC3","MYC",6,3.76700533975426,7
"CLEC11A3","CLEC11A",5,3.0659740243876,7
"LRRC75A3","LRRC75A",2,3.69250047535446,7
"LINC008823","LINC00882",1,2.59775211548806,7
"PTS3","PTS",5,2.96795221641091,7
"CYB5A3","CYB5A",3,3.25262914454191,7
"CDK2AP23","CDK2AP2",4,2.50581878023105,7
"TNFAIP33","TNFAIP3",4,3.06249402175954,7
"HULC3","HULC",1,2.69584741753237,7
"SGPP13","SGPP1",4,2.40620235205172,7
"ST6GALNAC53","ST6GALNAC5",5,3.3544364135544,7
"LINC015153","LINC01515",1,3.09963144588086,7
"PDZRN43","PDZRN4",2,2.50832085941619,7
"PNO13","PNO1",6,2.56725905393122,7
"WASF13","WASF1",1,2.48014713095309,7
"SLC25A443","SLC25A44",4,2.3057125548209,7
"HLCS3","HLCS",3,2.66862118008222,7
"GRIA33","GRIA3",1,3.45404853155398,7
"NLRC53","NLRC5",4,3.85685514420918,7
"AL133243.33","AL133243.3",4,2.46577760275597,7
"ETFDH3","ETFDH",1,2.12186314059115,7
"XYLT13","XYLT1",5,2.79977940739475,7
"SHE3","SHE",6,2.7253624278543,7
"THRB-IT13","THRB-IT1",1,3.23643996165579,7
"HIF3A3","HIF3A",1,2.68656706282232,7
"ROBO43","ROBO4",6,3.35624303673987,7
"GABPA3","GABPA",5,2.12238783542944,7
"ZNF3503","ZNF350",3,2.61310345806799,7
"FBLN73","FBLN7",1,2.63663046943832,7
"ABCC33","ABCC3",7,2.70248552906251,7
"AL109918.13","AL109918.1",4,2.74687739541879,7
"MFNG3","MFNG",4,2.90598010208394,7
"PGF3","PGF",6,2.61337427234019,7
"LRIG33","LRIG3",1,2.79713812000857,7
"CAP23","CAP2",5,2.36027121399628,7
"FBXL73","FBXL7",1,2.78376321893627,7
"LZTS13","LZTS1",5,3.24677317134239,7
"BATF33","BATF3",6,2.67309373400726,7
"ENPP23","ENPP2",6,3.2483085232241,7
"MICOS133","MICOS13",1,2.75215141682682,7
"HAPLN33","HAPLN3",7,3.05588490397713,7
"TIPARP3","TIPARP",6,2.36096672425254,7
"FRK3","FRK",5,2.57750807373128,7
"ADGRB23","ADGRB2",1,3.39870429184395,7
"APBA23","APBA2",4,3.073715879909,7
"LAT23","LAT2",4,3.09955841507223,7
"COCH3","COCH",1,2.85914995433418,7
"PGGHG3","PGGHG",4,2.82492913530462,7
"GPAT33","GPAT3",6,2.88788823842795,7
"NADK3","NADK",4,2.64080206448908,7
"PROCR3","PROCR",5,2.69457091594828,7
"LIPT13","LIPT1",2,2.50241352881389,7
"TNFRSF93","TNFRSF9",4,3.27503305078052,7
"PARD6G3","PARD6G",1,2.79961174839549,7
"HOXA103","HOXA10",2,2.61114076001177,7
"GATM3","GATM",3,2.97052954220062,7
"TMC53","TMC5",3,2.54653191999417,7
"TSPAN153","TSPAN15",3,2.61398677299849,7
"TMEM2543","TMEM254",3,2.48072130073764,7
"SETD1B3","SETD1B",1,2.14527656905544,7
"GMPPA3","GMPPA",1,2.56233018205992,7
"HOOK13","HOOK1",7,3.16524800536193,7
"RHNO13","RHNO1",1,2.4124403346161,7
"CEBPA3","CEBPA",3,2.46545372190714,7
"PLPP43","PLPP4",5,3.97390463768706,7
"DBF43","DBF4",4,2.815219113986,7
"CHDH3","CHDH",1,2.95709315233625,7
"TRAT13","TRAT1",4,3.96705807423198,7
"ASB63","ASB6",7,2.1069684239675,7
"RPA13","RPA1",5,2.30406596341905,7
"PLCB23","PLCB2",4,3.18600001430431,7
"ACSS33","ACSS3",3,2.65844580230205,7
"CALB23","CALB2",5,2.95299855419325,7
"NREP3","NREP",5,3.54742727720623,7
"CDS13","CDS1",7,2.86478813772813,7
"DDX113","DDX11",1,2.43652990047208,7
"PRDM63","PRDM6",5,2.72904870602832,7
"BHLHE403","BHLHE40",6,2.98792954301292,7
"FAM78A3","FAM78A",4,3.61798369797711,7
"BLVRA3","BLVRA",5,2.78866583731812,7
"GPR653","GPR65",4,3.02666200062145,7
"HS3ST3A13","HS3ST3A1",5,2.84631129991308,7
"FAM221A3","FAM221A",4,2.0390602125817,7
"AC005253.13","AC005253.1",2,3.6604615141488,7
"PLCH23","PLCH2",1,2.33084677804496,7
"GLRX3","GLRX",4,2.8121459145359,7
"DTX13","DTX1",6,2.75542092277108,7
"NPR23","NPR2",1,2.45313826816708,7
"AL121839.23","AL121839.2",3,2.57761135358204,7
"SLC9B23","SLC9B2",6,2.42093432591561,7
"CCDC33","CCDC3",6,3.05135770679648,7
"PGAP13","PGAP1",6,2.52900173079859,7
"SCN9A3","SCN9A",6,3.16651108334347,7
"BTBD193","BTBD19",5,3.24054131566908,7
"CLECL13","CLECL1",4,3.51252793464917,7
"IMMP2L3","IMMP2L",3,2.20014562080687,7
"RGS133","RGS13",6,2.25659027243098,7
"CLNK3","CLNK",4,3.31936234288639,7
"ITGB33","ITGB3",6,2.98355259578981,7
"ARHGEF283","ARHGEF28",1,2.95647999722187,7
"TNNT33","TNNT3",6,2.613052146284,7
"PRUNE23","PRUNE2",2,2.12005554342186,7
"MRPL123","MRPL12",5,2.47542203504111,7
"EEPD13","EEPD1",1,2.43874708986734,7
"TNFRSF193","TNFRSF19",5,2.94156905359165,7
"MIER33","MIER3",5,2.25438362860913,7
"KCNE33","KCNE3",5,2.64729644611411,7
"CORO73","CORO7",4,2.74655933097862,7
"IDI13","IDI1",3,3.48137161080426,7
"AC104794.33","AC104794.3",1,2.30892300122501,7
"CERS43","CERS4",3,3.58254533724022,7
"TMTC13","TMTC1",6,3.01442492122784,7
"MPP73","MPP7",3,2.40765398417302,7
"NAALAD23","NAALAD2",6,2.7320334380021,7
"GPX13","GPX1",5,3.21473459975317,7
"ZDHHC83","ZDHHC8",5,2.90574328605005,7
"ABCC93","ABCC9",6,3.22387747634631,7
"PCDHB43","PCDHB4",2,2.61083742165334,7
"AADAT3","AADAT",3,2.85505122008054,7
"SLC19A33","SLC19A3",6,2.69695971384278,7
"PLEKHF23","PLEKHF2",4,2.48637167532684,7
"CD1D3","CD1D",4,2.94596827097518,7
"TCEAL53","TCEAL5",1,3.19215812238627,7
"HEY23","HEY2",5,2.69141710912699,7
"NEO13","NEO1",1,3.14653542349469,7
"AL445426.13","AL445426.1",6,2.48038504601601,7
"MCM23","MCM2",4,2.52031367415843,7
"SERPINB83","SERPINB8",7,2.37709316758215,7
"LINC019343","LINC01934",4,3.38746196178743,7
"DUBR3","DUBR",1,2.63741817904604,7
"MEX3D3","MEX3D",5,2.97426706150125,7
"MILR13","MILR1",4,2.80398982231428,7
"KCTD13","KCTD1",3,2.56420305108722,7
"IL343","IL34",6,2.1835773027607,7
"HRH23","HRH2",6,3.20321738997587,7
"VANGL23","VANGL2",1,2.35708987807076,7
"AC068888.13","AC068888.1",6,2.31906436414108,7
"C6orf1323","C6orf132",7,3.2036541264821,7
"TSPAN123","TSPAN12",3,2.51310536567058,7
"RECQL43","RECQL4",4,2.39385198692656,7
"RAB203","RAB20",7,2.26780880619882,7
"ANKRD93","ANKRD9",5,2.31724661028567,7
"NRXN23","NRXN2",1,3.29407642493767,7
"AGA3","AGA",4,2.43757281137366,7
"AMY2B3","AMY2B",1,2.67736580249813,7
"TUBB2A3","TUBB2A",5,2.48989459631761,7
"LINC009963","LINC00996",4,3.50203754718257,7
"NRBF23","NRBF2",5,2.70794176200853,7
"TIFA3","TIFA",4,2.43629671168389,7
"PRR133","PRR13",4,2.26237299296238,7
"SH3GLB23","SH3GLB2",1,2.78714052418092,7
"HERC63","HERC6",4,2.72793102242589,7
"PDZD23","PDZD2",1,2.2564077644963,7
"HENMT13","HENMT1",4,2.45475451172071,7
"FAT43","FAT4",6,2.88605296871332,7
"TMEM253","TMEM25",1,2.64529114150444,7
"VSTM43","VSTM4",1,3.09667359067742,7
"SHC43","SHC4",1,2.79811904946046,7
"SPEG3","SPEG",7,2.99490062584008,7
"SLC7A73","SLC7A7",4,2.91978157659106,7
"GPT23","GPT2",3,2.73812385976284,7
"MMP123","MMP12",7,2.7823498974527,7
"FIGN3","FIGN",1,2.94127172641371,7
"CDC14A3","CDC14A",4,3.01336132518857,7
"AC006141.13","AC006141.1",1,2.52522774450102,7
"HDAC113","HDAC11",1,2.56523573053504,7
"BMP63","BMP6",6,2.60165419161777,7
"STON23","STON2",6,2.65592832741438,7
"BHLHE223","BHLHE22",2,2.22767909716487,7
"OPN33","OPN3",5,2.7633273924736,7
"MYBL13","MYBL1",4,2.84239564996218,7
"COPS33","COPS3",5,2.37386437637788,7
"SELENOO3","SELENOO",4,2.27924508869353,7
"CCDC1413","CCDC141",4,2.92873171379682,7
"LPAR23","LPAR2",7,2.90584145765241,7
"MLLT113","MLLT11",5,2.75282650451388,7
"ADGRL33","ADGRL3",1,2.61582982375493,7
"RPL13P123","RPL13P12",2,4.45894748452422,7
"FBXO463","FBXO46",3,2.35212369991378,7
"TNFSF13B3","TNFSF13B",4,3.26586692421197,7
"MCTP23","MCTP2",4,2.65528457687269,7
"TAF43","TAF4",4,2.22379709655647,7
"TRPM23","TRPM2",5,2.40715825601635,7
"TMEM603","TMEM60",5,2.64623413568121,7
"DLL43","DLL4",5,2.51507570864114,7
"L3MBTL13","L3MBTL1",1,2.72585642000773,7
"RNF2073","RNF207",1,2.53395618248822,7
"TMEM623","TMEM62",3,3.47123867139813,7
"SIGLEC17P3","SIGLEC17P",2,2.63808799971171,7
"TST3","TST",3,2.42565790739031,7
"ITGA33","ITGA3",1,2.44742611011528,7
"STK263","STK26",4,2.97691212857249,7
"CFAP703","CFAP70",1,2.68773411733227,7
"FOXC23","FOXC2",5,2.83898408596021,7
"ARHGEF263","ARHGEF26",6,2.31012191233588,7
"APBB33","APBB3",1,2.76362719682874,7
"TSPAN113","TSPAN11",6,2.84586529529106,7
"SRPX23","SRPX2",5,3.55344310527252,7
"CD300E3","CD300E",6,3.63485232837865,7
"AVPR1A3","AVPR1A",6,2.52417590945821,7
"CORO2B3","CORO2B",6,2.65334594349006,7
"ABCG13","ABCG1",4,2.36598067468296,7
"MYOM23","MYOM2",3,3.35131825264724,7
"DENND2D3","DENND2D",4,4.02986366868649,7
"FAM122C3","FAM122C",1,2.49387359391971,7
"ARMCX13","ARMCX1",1,3.23770859463477,7
"COL21A13","COL21A1",1,2.8781982218011,7
"CDC42EP53","CDC42EP5",1,2.60329375590125,7
"ELN3","ELN",6,3.20143667549845,7
"TMEM513","TMEM51",5,2.75193787862617,7
"F11R3","F11R",7,2.50219060929616,7
"CRYZL2P3","CRYZL2P",1,2.48144036156148,7
"CHST143","CHST14",5,2.38931420606685,7
"MTCO1P403","MTCO1P40",3,2.77765134501357,7
"PITHD13","PITHD1",3,2.32301599304233,7
"KCNK23","KCNK2",6,2.71121541135637,7
"LINC022103","LINC02210",1,2.94869535535155,7
"SLC20A23","SLC20A2",5,2.68373848845946,7
"PIK3C2B3","PIK3C2B",4,2.45993125941115,7
"RPS6KA63","RPS6KA6",1,2.96017368756084,7
"PLEKHN13","PLEKHN1",7,2.67485390468883,7
"SEL1L33","SEL1L3",4,4.03185929134343,7
"DSN13","DSN1",4,2.34840739001706,7
"VNN23","VNN2",4,3.12082525171553,7
"ATP5MD3","ATP5MD",5,2.57858524866606,7
"NLRP33","NLRP3",6,3.03463060495197,7
"CELSR23","CELSR2",1,2.99722695433982,7
"PPM1L3","PPM1L",3,2.06146938131064,7
"CHST23","CHST2",4,2.45797161139073,7
"NAALADL23","NAALADL2",1,2.97438170640172,7
"ARHGAP403","ARHGAP40",3,3.02282857963993,7
"KCNAB23","KCNAB2",4,3.49114036738677,7
"SHC23","SHC2",6,2.37952670301093,7
"PRR5L3","PRR5L",5,3.05682434987564,7
"RCAN33","RCAN3",4,2.7535300978386,7
"SLC5A63","SLC5A6",7,3.08289851620038,7
"RECK3","RECK",1,2.79338477906229,7
"SLC16A93","SLC16A9",2,2.79343472159311,7
"GLTP3","GLTP",5,2.44725493855239,7
"PLCG13","PLCG1",1,2.3848133838034,7
"FGF183","FGF18",6,2.93269991901806,7
"BTN3A13","BTN3A1",4,3.15165160384906,7
"RMND5A3","RMND5A",3,3.05736819232,7
"LPCAT43","LPCAT4",1,2.35383564779162,7
"SLC36A13","SLC36A1",5,2.68950257788548,7
"KANK13","KANK1",6,2.53741070182916,7
"TBX5-AS13","TBX5-AS1",1,2.56500311398494,7
"KLHL33","KLHL3",1,2.90664834728905,7
"GATA63","GATA6",5,2.59677631068558,7
"METTL21A3","METTL21A",4,2.03397471709645,7
"F13A13","F13A1",6,3.42242337588012,7
"AC006115.23","AC006115.2",1,2.24913173031185,7
"LCAT3","LCAT",1,2.92008027015931,7
"TMEM2203","TMEM220",6,2.23901984020735,7
"DDX283","DDX28",4,2.21065454079012,7
"SLFN123","SLFN12",1,2.64541117858984,7
