"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_15710_760_UDH_Str5","set4_10_15710_760_UDH_Str",8,0.128319379307027,9
"set4_10_15714_760_IBC_Str5","set4_10_15714_760_IBC_Str",6,0.131697380229914,9
"set4_10_15716_760_EN_1_Str5","set4_10_15716_760_EN_1_Str",8,0.0975581305392132,9
"set4_10_15718_760_NL_Str5","set4_10_15718_760_NL_Str",8,0.133350081846467,9
"set4_10_15734_762_DCIS_2_Str5","set4_10_15734_762_DCIS_2_Str",6,0.125151239606029,9
"set4_10_15700_758_DCIS_2_Str5","set4_10_15700_758_DCIS_2_Str",8,0.0883712356687321,9
"set4_10_15702_758_IBC_2_Str5","set4_10_15702_758_IBC_2_Str",9,0.120534628154636,9
"set4_10_15706_759_DCIS_Str5","set4_10_15706_759_DCIS_Str",9,0.0948851893076216,9
"set4_10_15708_759_IBC_Str5","set4_10_15708_759_IBC_Str",9,0.146211541334509,9
"set4_10_15712_760_EN_2_Str5","set4_10_15712_760_EN_2_Str",8,0.130946900516966,9
"set4_10_15720_761_IBC_Str5","set4_10_15720_761_IBC_Str",9,0.117131068753635,9
"set4_10_15722_761_DCIS_Str5","set4_10_15722_761_DCIS_Str",6,0.103737180530426,9
"set4_10_15724_761_EN_1_Str5","set4_10_15724_761_EN_1_Str",5,0.115575261287332,9
"set4_10_15726_761_ADH_Str5","set4_10_15726_761_ADH_Str",8,0.104305094178439,9
"set4_10_15730_762_IBC_Str5","set4_10_15730_762_IBC_Str",9,0.149294383776706,9
"set4_10_15732_762_DCIS_1_Str5","set4_10_15732_762_DCIS_1_Str",9,0.121805733024853,9
"set4_10_15736_763_IBC_Str5","set4_10_15736_763_IBC_Str",8,0.133613889790638,9
"set4_10_15738_763_ADH_Str5","set4_10_15738_763_ADH_Str",8,0.154393707511034,9
"set4_10_15740_763_NL_1_Str5","set4_10_15740_763_NL_1_Str",8,0.179088469244195,9
"set4_10_15742_763_EN_Str5","set4_10_15742_763_EN_Str",8,0.124265497660107,9
"set4_10_15746_764_IBC_Str5","set4_10_15746_764_IBC_Str",6,0.120693604954201,9
"set4_10_15748_764_DCIS_1_Str5","set4_10_15748_764_DCIS_1_Str",6,0.126991099112408,9
"set4_10_15750_764_LVI_Str5","set4_10_15750_764_LVI_Str",6,0.100342011445531,9
"set4_10_15752_764_DCIS_2_Str5","set4_10_15752_764_DCIS_2_Str",9,0.11855570675295,9
"set4_10_15754_764_EN_Str5","set4_10_15754_764_EN_Str",5,0.118708796081932,9
"set4_10_15756_764_NL_Str5","set4_10_15756_764_NL_Str",5,0.119609133170072,9
"set4_10_15758_765_IBC_Str5","set4_10_15758_765_IBC_Str",9,0.156569111265155,9
"set4_10_15760_765_DCIS_Str5","set4_10_15760_765_DCIS_Str",3,0.141597903619334,9
"set4_10_15762_765_EN_1_Str5","set4_10_15762_765_EN_1_Str",1,0.198824738315482,9
"set4_10_15766_765_NL_Str5","set4_10_15766_765_NL_Str",1,0.129695320675262,9
"set4_10_15768_766_NL_Str5","set4_10_15768_766_NL_Str",5,0.126697574697106,9
"set4_10_15770_766_inf_NL_Str5","set4_10_15770_766_inf_NL_Str",6,0.153526323814153,9
"set4_10_15772_766_IBC_Str5","set4_10_15772_766_IBC_Str",9,0.147719088019748,9
"set4_10_15774_766_AM_Str5","set4_10_15774_766_AM_Str",3,0.154477206046687,9
"set4_10_15776_766_EN_Str5","set4_10_15776_766_EN_Str",5,0.122323797310079,9
"set4_10_15778_767_IBC_Str5","set4_10_15778_767_IBC_Str",9,0.141306567720102,9
"set4_10_15780_767_DCIS_Str5","set4_10_15780_767_DCIS_Str",9,0.10170688857068,9
"set4_10_15782_767_AM_2_Str5","set4_10_15782_767_AM_2_Str",5,0.108990000977463,9
"set4_10_15784_767_ADH_Str5","set4_10_15784_767_ADH_Str",5,0.126131287296808,9
"set4_10_15788_767_NL_Str5","set4_10_15788_767_NL_Str",5,0.117836119518445,9
"set4_10_15790_768_IBC_Str5","set4_10_15790_768_IBC_Str",6,0.145404319838414,9
"set4_10_15792_768_NL_Str5","set4_10_15792_768_NL_Str",5,0.126976348756809,9
"set4_10_15796_768_EN_2_Str5","set4_10_15796_768_EN_2_Str",5,0.133113061136848,9
"set4_10_15798_768_EN_3_Str5","set4_10_15798_768_EN_3_Str",8,0.106604826056849,9
"set4_10_15800_769_IBC_Str5","set4_10_15800_769_IBC_Str",9,0.147364703281564,9
"set4_10_15802_769_DCIS_1_Str5","set4_10_15802_769_DCIS_1_Str",6,0.126743686322239,9
"set4_10_15806_769_EN_1_Str5","set4_10_15806_769_EN_1_Str",7,0.106209326340613,9
"set4_10_15810_769_NL_Str5","set4_10_15810_769_NL_Str",8,0.114910723553218,9
"set4_10_15812_769_EN_4_Str5","set4_10_15812_769_EN_4_Str",5,0.105461693068349,9
"set4_10_15818_769_AM_Str5","set4_10_15818_769_AM_Str",3,0.279394626539845,9
"set4_10_15786_767_AM_1_Str5","set4_10_15786_767_AM_1_Str",3,0.127242438044698,9
"set4_10_15794_768_EN_1_Str5","set4_10_15794_768_EN_1_Str",5,0.104305020577374,9
"set4_10_15804_769_DCIS_2_Str5","set4_10_15804_769_DCIS_2_Str",6,0.141740844217562,9
"set4_10_15808_769_EN_3_Str5","set4_10_15808_769_EN_3_Str",3,0.105723293221097,9
"set4_10_15816_769_EN_6_Str5","set4_10_15816_769_EN_6_Str",7,0.134477659835703,9
"set4_10_15820_770_DCIS_Str5","set4_10_15820_770_DCIS_Str",6,0.118988680026285,9
"set4_10_15822_770_IBC_Str5","set4_10_15822_770_IBC_Str",9,0.175479734059849,9
"set4_10_15824_770_EN_1_Str5","set4_10_15824_770_EN_1_Str",5,0.121783210249058,9
"set4_10_15826_770_NL_Str5","set4_10_15826_770_NL_Str",5,0.125714354612511,9
"set4_10_15830_771_EN_4_Str5","set4_10_15830_771_EN_4_Str",7,0.143767207140872,9
"set4_10_15836_771_DCIS_3_Str5","set4_10_15836_771_DCIS_3_Str",1,0.112251353863592,9
"set4_10_15832_771_NL_Str5","set4_10_15832_771_NL_Str",5,0.129553300597968,9
"set4_10_15834_771_EN_2_Str5","set4_10_15834_771_EN_2_Str",1,0.137939945230956,9
"set4_10_15840_771_DCIS_1_Str5","set4_10_15840_771_DCIS_1_Str",9,0.137124263551917,9
"set4_10_15844_771_IBC_Str5","set4_10_15844_771_IBC_Str",9,0.148650036985903,9
"set4_10_15728_761_EN_2_Str5","set4_10_15728_761_EN_2_Str",3,0.132366891560595,9
"set4_10_15744_763_NL_2_Str5","set4_10_15744_763_NL_2_Str",1,0.105615529202093,9
"set4_10_15764_765_EN_2_Str5","set4_10_15764_765_EN_2_Str",1,0.14059023533176,9
"set4_10_15814_769_EN_5_Str5","set4_10_15814_769_EN_5_Str",5,0.120655898079999,9
"set4_10_15828_771_EN_3_Str5","set4_10_15828_771_EN_3_Str",8,0.113216463183368,9
"set4_10_15838_771_EN_1_Str5","set4_10_15838_771_EN_1_Str",8,0.100999901067626,9
"set4_10_15842_771_DCIS_2_Str5","set4_10_15842_771_DCIS_2_Str",9,0.122166838793803,9
"set4_10_15846_772_IBC_Str5","set4_10_15846_772_IBC_Str",9,0.140195518031821,9
"set4_10_15848_772_DCIS_1_Str5","set4_10_15848_772_DCIS_1_Str",8,0.108030450013391,9
"set4_10_15850_772_DCIS_2_Str5","set4_10_15850_772_DCIS_2_Str",8,0.0982456543224662,9
"set4_10_15852_772_EN_1_Str5","set4_10_15852_772_EN_1_Str",5,0.121617756189365,9
"set4_10_15854_772_EN_2_Str5","set4_10_15854_772_EN_2_Str",5,0.118792300239948,9
"set4_10_15856_772_EN_3_Str5","set4_10_15856_772_EN_3_Str",8,0.117243401629621,9
"set4_10_15858_772_EN_4_Str5","set4_10_15858_772_EN_4_Str",8,0.161777681704088,9
"set4_10_15860_772_NL_Str5","set4_10_15860_772_NL_Str",5,0.140549848375202,9
"set1_3_11771_354_EN_S_S2_R1_0016","set1_3_11771_354_EN_S_S2_R1_001",9,0.0958387154259141,10
"set1_3_11773_354_IDC_S_S4_R1_0016","set1_3_11773_354_IDC_S_S4_R1_001",4,0.138142305736046,10
"set1_3_11775_354_RS1_S_center_S6_R1_0016","set1_3_11775_354_RS1_S_center_S6_R1_001",4,0.111473697140001,10
"set1_3_11777_354_RS1_S_peripheral_S8_R1_0016","set1_3_11777_354_RS1_S_peripheral_S8_R1_001",9,0.10971587209999,10
"set1_3_11779_354_RS2_S_center_S10_R1_0016","set1_3_11779_354_RS2_S_center_S10_R1_001",9,0.0970105411258108,10
"set1_3_11781_354_RS2_S_peripheral_S12_R1_0016","set1_3_11781_354_RS2_S_peripheral_S12_R1_001",9,0.109957581385412,10
"set1_3_11783_354_NL_S_S14_R1_0016","set1_3_11783_354_NL_S_S14_R1_001",9,0.102834762746488,10
"set1_3_11785_355_RS1_S_center_S16_R1_0016","set1_3_11785_355_RS1_S_center_S16_R1_001",4,0.128882322437232,10
"set1_3_11787_355_RS1_S_peripheral_S18_R1_0016","set1_3_11787_355_RS1_S_peripheral_S18_R1_001",2,0.131443659641195,10
"set1_3_11790_355_RS2_S_center_S21_R1_0016","set1_3_11790_355_RS2_S_center_S21_R1_001",1,0.0971626639294451,10
"set1_3_11792_355_RS2_S_peripheral_S23_R1_0016","set1_3_11792_355_RS2_S_peripheral_S23_R1_001",2,0.126889786325763,10
"set1_3_11795_355_NL_S_S26_R1_0016","set1_3_11795_355_NL_S_S26_R1_001",2,0.137422756909541,10
"set1_3_11797_355_RS3_S_center_S28_R1_0016","set1_3_11797_355_RS3_S_center_S28_R1_001",9,0.089438882201883,10
"set1_3_11799_355_RS3_S_peripheral_S30_R1_0016","set1_3_11799_355_RS3_S_peripheral_S30_R1_001",2,0.12411966453784,10
"set1_3_11803_356_RS1_S_center_S33_R1_0016","set1_3_11803_356_RS1_S_center_S33_R1_001",4,0.113375701571563,10
"set1_3_11805_356_RS1_S_peripheral_S35_R1_0016","set1_3_11805_356_RS1_S_peripheral_S35_R1_001",9,0.112371203803661,10
"set1_3_11807_357_NL_S_S41_R1_0016","set1_3_11807_357_NL_S_S41_R1_001",6,0.101146578712897,10
"set1_3_11809_357_RS1_S_center_S33_R1_0016","set1_3_11809_357_RS1_S_center_S33_R1_001",9,0.0904870229410442,10
"set1_3_11811_357_RS1_S_peripheral_S42_R1_0016","set1_3_11811_357_RS1_S_peripheral_S42_R1_001",9,0.0924942406374125,10
"set1_3_11814_358_NL_S_S37_R1_0016","set1_3_11814_358_NL_S_S37_R1_001",9,0.130871047119278,10
"set1_3_11816_358_EN_S_S39_R1_0016","set1_3_11816_358_EN_S_S39_R1_001",2,0.110081876359639,10
"set1_3_11818_358_RS1_S_center_S41_R1_0016","set1_3_11818_358_RS1_S_center_S41_R1_001",4,0.1012678242237,10
"set1_3_11820_358_RS1_S_peripheral_S43_R1_0016","set1_3_11820_358_RS1_S_peripheral_S43_R1_001",8,0.104992630317426,10
"set1_3_11822_358_IBC_S_S45_R1_0016","set1_3_11822_358_IBC_S_S45_R1_001",3,0.107085663767236,10
"set1_3_11824_358_RS2_S_center_S47_R1_0016","set1_3_11824_358_RS2_S_center_S47_R1_001",4,0.12637056710082,10
"set1_3_11826_358_RS2_S_peripheral_S49_R1_0016","set1_3_11826_358_RS2_S_peripheral_S49_R1_001",9,0.110018585492866,10
"set1_3_11828_359_RS1_S_center_S51_R1_0016","set1_3_11828_359_RS1_S_center_S51_R1_001",9,0.110031296176233,10
"set1_3_11830_359_RS1_S_peripheral_S53_R1_0016","set1_3_11830_359_RS1_S_peripheral_S53_R1_001",8,0.14103748428577,10
"set1_3_11834_359_RS2_S_center_S56_R1_0016","set1_3_11834_359_RS2_S_center_S56_R1_001",8,0.100814951469095,10
"set1_3_11836_359_RS2_S_peripheral_S58_R1_0016","set1_3_11836_359_RS2_S_peripheral_S58_R1_001",9,0.0909614202043358,10
"set1_3_11839_360_RS1_S_center_S43_R1_0016","set1_3_11839_360_RS1_S_center_S43_R1_001",9,0.115239543221656,10
"set1_3_11841_360_RS1_S_peripheral_S36_R1_0016","set1_3_11841_360_RS1_S_peripheral_S36_R1_001",9,0.108826991899816,10
"set1_3_11843_360_NL_S_S53_R1_0016","set1_3_11843_360_NL_S_S53_R1_001",9,0.10981779510463,10
"set1_3_11845_361_RS1_S_center_S31_R1_0016","set1_3_11845_361_RS1_S_center_S31_R1_001",9,0.0918095222134842,10
"set1_3_11847_361_RS1_S_peripheral_S35_R1_0016","set1_3_11847_361_RS1_S_peripheral_S35_R1_001",2,0.104129917404206,10
"set1_3_11849_361_RS2_S_center_S20_R1_0016","set1_3_11849_361_RS2_S_center_S20_R1_001",9,0.0958026172325721,10
"set1_3_11851_361_RS2_S_peripheral_S45_R1_0016","set1_3_11851_361_RS2_S_peripheral_S45_R1_001",9,0.0904466681302398,10
"set1_3_11853_361_RS4_S_center_S29_R1_0016","set1_3_11853_361_RS4_S_center_S29_R1_001",9,0.100243266009394,10
"set1_3_11855_361_RS4_S_peripheral_S25_R1_0016","set1_3_11855_361_RS4_S_peripheral_S25_R1_001",9,0.0870360802882947,10
"set1_3_11857_361_RS3_S_center_S26_R1_0016","set1_3_11857_361_RS3_S_center_S26_R1_001",9,0.0998372838769613,10
"set1_3_11859_361_RS3_S_peripheral_S54_R1_0016","set1_3_11859_361_RS3_S_peripheral_S54_R1_001",9,0.0874565215983148,10
"set1_3_11863_362_RS1_S_center_S28_R1_0016","set1_3_11863_362_RS1_S_center_S28_R1_001",4,0.0839207474502853,10
"set1_3_11865_362_RS1_S_peripheral_S40_R1_0016","set1_3_11865_362_RS1_S_peripheral_S40_R1_001",9,0.078907460193571,10
"set1_3_11868_363_RS1_S_center_S27_R1_0016","set1_3_11868_363_RS1_S_center_S27_R1_001",4,0.107282946636811,10
"set1_3_11870_363_RS1_S_peripheral_S46_R1_0016","set1_3_11870_363_RS1_S_peripheral_S46_R1_001",9,0.0894527460398657,10
"set1_3_11872_363_NL_S_S57_R1_0016","set1_3_11872_363_NL_S_S57_R1_001",9,0.0991566363098727,10
"set1_3_11875_364_RS1_S_center_S52_R1_0016","set1_3_11875_364_RS1_S_center_S52_R1_001",9,0.0858093272569421,10
"set1_3_11877_364_RS1_S_peripheral_S56_R1_0016","set1_3_11877_364_RS1_S_peripheral_S56_R1_001",9,0.0987351880349781,10
"set1_3_11881_364_RS2_S_center_S37_R1_0016","set1_3_11881_364_RS2_S_center_S37_R1_001",8,0.0906954334131981,10
"set1_3_13814_552_IBC_Str_16","set1_3_13814_552_IBC_Str_1",5,0.113859661886147,10
"set1_3_13829_551_DCIS_Str6","set1_3_13829_551_DCIS_Str",9,0.114636383177413,10
"set1_3_13831_550_ADH_Str_16","set1_3_13831_550_ADH_Str_1",8,0.122384407507195,10
"set1_3_13837_550_DCIS_Str_16","set1_3_13837_550_DCIS_Str_1",9,0.115728273893932,10
"set1_3_13841_549_DCIS_Str6","set1_3_13841_549_DCIS_Str",5,0.110806172534354,10
"set1_3_13843_549_IBC_Str6","set1_3_13843_549_IBC_Str",5,0.135537007647599,10
"set1_3_13845_549_IN_Str6","set1_3_13845_549_IN_Str",10,0.109109846160353,10
"set1_3_13849_550_DCIS_Str_26","set1_3_13849_550_DCIS_Str_2",9,0.0916741891513502,10
"set1_3_13855_549_NL_Str6","set1_3_13855_549_NL_Str",9,0.11929752145212,10
"set1_3_13859_548_DCIS_Str6","set1_3_13859_548_DCIS_Str",9,0.0935738457037208,10
"set1_3_13861_548_IBC_Str6","set1_3_13861_548_IBC_Str",10,0.11361409222375,10
"set1_3_13863_547_NL_Str6","set1_3_13863_547_NL_Str",9,0.133829892015191,10
"set1_3_13865_547_CCC_Str_16","set1_3_13865_547_CCC_Str_1",10,0.128032489856826,10
"set1_3_13867_547_CCH_Str_16","set1_3_13867_547_CCH_Str_1",2,0.102448305363175,10
"set1_3_13869_547_IBC_Str_16","set1_3_13869_547_IBC_Str_1",4,0.129413565517359,10
"set1_3_13871_547_DCIS_Str6","set1_3_13871_547_DCIS_Str",4,0.122520509328944,10
"set1_3_13873_547_CCC_Str_26","set1_3_13873_547_CCC_Str_2",5,0.109579953163932,10
"set1_3_13877_547_CCC_Str_36","set1_3_13877_547_CCC_Str_3",5,0.116515353807642,10
"set1_3_13879_547_IBC_Str_26","set1_3_13879_547_IBC_Str_2",5,0.134585115439653,10
"set1_3_13881_547_NL_Str6","set1_3_13881_547_NL_Str",9,0.107128886493752,10
"set1_3_13883_546_NL_Str6","set1_3_13883_546_NL_Str",9,0.103727456419107,10
"set1_3_13885_546_ALH_Str6","set1_3_13885_546_ALH_Str",9,0.115567848916625,10
"set1_3_13887_546_IBC_Str6","set1_3_13887_546_IBC_Str",10,0.140953193971703,10
"set1_3_13889_546_LIN_Str6","set1_3_13889_546_LIN_Str",10,0.10836956691002,10
"set1_3_13891_546_CCH_Str6","set1_3_13891_546_CCH_Str",9,0.104191279662866,10
"set1_3_13893_546_HIN_Str6","set1_3_13893_546_HIN_Str",10,0.170256794826606,10
"set1_3_13895_546_MIN_Str6","set1_3_13895_546_MIN_Str",10,0.15700940709141,10
"set1_3_13897_545_CCC_Str_16","set1_3_13897_545_CCC_Str_1",9,0.119504555597421,10
"set1_3_13899_545_ADH_Str6","set1_3_13899_545_ADH_Str",9,0.115594902353478,10
"set1_3_13901_545_UDH_Str_16","set1_3_13901_545_UDH_Str_1",3,0.11478691965918,10
"set1_3_13903_545_AM_Str_16","set1_3_13903_545_AM_Str_1",9,0.121289704688173,10
"set1_3_13905_545_IBC_Str6","set1_3_13905_545_IBC_Str",3,0.127239067786954,10
"set1_3_13907_545_DCIS_Str_16","set1_3_13907_545_DCIS_Str_1",3,0.120250077821813,10
"set1_3_13909_545_CCC_Str_26","set1_3_13909_545_CCC_Str_2",3,0.110639816054914,10
"set1_3_13917_545_DCIS_Str_26","set1_3_13917_545_DCIS_Str_2",3,0.215445123580633,10
"set1_3_13925_544_DCIS_Str_16","set1_3_13925_544_DCIS_Str_1",9,0.103175580804207,10
"set1_3_13927_544_DCIS_Str_26","set1_3_13927_544_DCIS_Str_2",10,0.124753691133963,10
"set1_3_13929_544_IBC_Str6","set1_3_13929_544_IBC_Str",10,0.117010510540201,10
"set1_3_13931_544_DCIS_Str_36","set1_3_13931_544_DCIS_Str_3",10,0.129466998067726,10
"set1_3_13939_568_NL_Str6","set1_3_13939_568_NL_Str",9,0.0930698144519219,10
"set1_3_13941_568_IBC_Str6","set1_3_13941_568_IBC_Str",10,0.0977766195628422,10
"set1_3_13943_568_DCIS_Str6","set1_3_13943_568_DCIS_Str",10,0.0859807030432872,10
"set1_3_13947_570_CCC_Str_16","set1_3_13947_570_CCC_Str_1",5,0.0998331940662271,10
"set1_3_13949_570_IBC_Str6","set1_3_13949_570_IBC_Str",5,0.0979885857099159,10
"set1_3_13951_570_DCIS_Str6","set1_3_13951_570_DCIS_Str",9,0.0970735415460147,10
"set1_3_13953_570_ADH_Str_16","set1_3_13953_570_ADH_Str_1",9,0.0867074211333828,10
"set1_3_13955_570_NL_Str6","set1_3_13955_570_NL_Str",9,0.107469557782178,10
"set1_3_13957_570_CCC_Str_26","set1_3_13957_570_CCC_Str_2",9,0.0977534390871627,10
"set1_3_13959_570_CCH_Str6","set1_3_13959_570_CCH_Str",9,0.0984379887859226,10
"set1_3_13961_570_ADH_Str_26","set1_3_13961_570_ADH_Str_2",9,0.111886258826997,10
"set1_3_13963_569_IBC_Str6","set1_3_13963_569_IBC_Str",4,0.092787933137432,10
"set1_3_13965_567_EN_Str6","set1_3_13965_567_EN_Str",5,0.143205591845036,10
"set1_3_13969_567_DCIS_Str6","set1_3_13969_567_DCIS_Str",10,0.136352038767487,10
"set1_3_13971_567_IBC_Str6","set1_3_13971_567_IBC_Str",5,0.108226902388245,10
"set1_3_13977_565_EN_Str6","set1_3_13977_565_EN_Str",2,0.113046947011327,10
"set1_3_13983_561_DCIS_Str6","set1_3_13983_561_DCIS_Str",4,0.10416581260991,10
"set1_3_13985_561_IBC_Str6","set1_3_13985_561_IBC_Str",4,0.146304822254269,10
"set1_3_13988_562_DCIS_Str_16","set1_3_13988_562_DCIS_Str_1",9,0.10532433665122,10
"set1_3_13992_562_DCIS_Str_26","set1_3_13992_562_DCIS_Str_2",10,0.0788538452528167,10
"set1_3_13994_562_NL_Str_26","set1_3_13994_562_NL_Str_2",9,0.12616236176646,10
"set1_3_13996_563_NL_Str6","set1_3_13996_563_NL_Str",10,0.119491092130577,10
"set1_3_13998_563_IBC_Str6","set1_3_13998_563_IBC_Str",10,0.133275986709468,10
"set1_3_14002_553_DCIS_Str6","set1_3_14002_553_DCIS_Str",5,0.122601022008965,10
"set1_3_14004_553_IBC_Str6","set1_3_14004_553_IBC_Str",5,0.116603318367518,10
"set1_3_14008_553_EN_Str6","set1_3_14008_553_EN_Str",5,0.115603848574834,10
"set1_3_14013_560_CCC_Str6","set1_3_14013_560_CCC_Str",2,0.143517222742678,10
"set1_3_14015_560_AM_Str6","set1_3_14015_560_AM_Str",5,0.0981600802527357,10
"set1_3_14017_560_NL_Str_16","set1_3_14017_560_NL_Str_1",9,0.109999204785185,10
"set1_3_14019_560_NL_Str_26","set1_3_14019_560_NL_Str_2",9,0.105364085047037,10
"set1_3_14021_560_IBC_Str_16","set1_3_14021_560_IBC_Str_1",10,0.123227862952568,10
"set1_3_14023_560_SA_Str6","set1_3_14023_560_SA_Str",9,0.104978989049145,10
"set1_3_14026_560_IBC_Str_26","set1_3_14026_560_IBC_Str_2",5,0.103296267747913,10
"set1_3_14035_572_IBC_Str6","set1_3_14035_572_IBC_Str",10,0.150479927627042,10
"set1_3_14037_571_NL_Str6","set1_3_14037_571_NL_Str",8,0.114661872623451,10
"set1_3_14039_571_EN_Str6","set1_3_14039_571_EN_Str",10,0.178231527217966,10
"set1_3_14041_571_DCISw_Str6","set1_3_14041_571_DCISw_Str",10,0.175801172207716,10
"set1_3_14043_571_DCIS_Str6","set1_3_14043_571_DCIS_Str",10,0.118104889149334,10
"set1_3_14045_571_IBC_Str_16","set1_3_14045_571_IBC_Str_1",10,0.150269013901048,10
"set1_3_14047_571_IBC_Str_26","set1_3_14047_571_IBC_Str_2",5,0.103494519735885,10
"set1_3_14049_566_IBC_Str6","set1_3_14049_566_IBC_Str",10,0.112239623680209,10
"set1_3_14051_566_DCIS_Str6","set1_3_14051_566_DCIS_Str",10,0.154538773520976,10
"set1_3_14053_566_UDH_Str6","set1_3_14053_566_UDH_Str",9,0.0923902688132763,10
"set1_3_14063_564_DCIS_Str6","set1_3_14063_564_DCIS_Str",10,0.123017557592135,10
"set1_3_14065_564_HP_Str6","set1_3_14065_564_HP_Str",8,0.116023488419696,10
"set1_3_14067_564_NL_Str6","set1_3_14067_564_NL_Str",8,0.147292868080919,10
"set1_3_14069_564_IBC_Str6","set1_3_14069_564_IBC_Str",10,0.0936747772473102,10
"set1_3_14071_559_DCIS_Str6","set1_3_14071_559_DCIS_Str",10,0.103540395339689,10
"set1_3_14073_559_IBC_Str6","set1_3_14073_559_IBC_Str",10,0.0905772091848056,10
"set1_3_14075_559_CCH_Str6","set1_3_14075_559_CCH_Str",2,0.154186804003337,10
"set1_3_14081_558_IBC_Str6","set1_3_14081_558_IBC_Str",4,0.120748491826698,10
"set1_3_14085_558_DCIS_Str_16","set1_3_14085_558_DCIS_Str_1",5,0.108657605500574,10
"set1_3_14093_557_IBC_Str6","set1_3_14093_557_IBC_Str",5,0.130469897706785,10
"set1_3_14095_557_DCIS_Str6","set1_3_14095_557_DCIS_Str",9,0.0948389952954515,10
"set1_3_14097_556_IBC_Str_16","set1_3_14097_556_IBC_Str_1",5,0.082948562000083,10
"set1_3_14099_556_ADH_Str_16","set1_3_14099_556_ADH_Str_1",9,0.126339004383144,10
"set1_3_14101_556_ADH_Str_26","set1_3_14101_556_ADH_Str_2",9,0.137039147395545,10
"set1_3_14105_556_IBC_Str_26","set1_3_14105_556_IBC_Str_2",9,0.099362800996693,10
"set1_3_14111_555_IN_Str6","set1_3_14111_555_IN_Str",10,0.112028273595972,10
"set1_3_14113_555_iIBC_Str6","set1_3_14113_555_iIBC_Str",10,0.115518747674873,10
"set1_3_14115_555_IBC_Str6","set1_3_14115_555_IBC_Str",5,0.125789086442492,10
"set4_10_14732_656_IBC_Str6","set4_10_14732_656_IBC_Str",4,0.111020313440786,10
"set4_10_14734_656_BBD_Str6","set4_10_14734_656_BBD_Str",7,0.134872115148544,10
"set4_10_14736_656_NL_Str6","set4_10_14736_656_NL_Str",6,0.0949359201627447,10
"set4_10_14738_657_CCC_Str6","set4_10_14738_657_CCC_Str",8,0.100162359924803,10
"set4_10_14740_657_NL_Str6","set4_10_14740_657_NL_Str",7,0.0816615028086545,10
"set4_10_14742_657_DCIS_Str6","set4_10_14742_657_DCIS_Str",4,0.135225652958128,10
"set4_10_14743_657_IBC_Str6","set4_10_14743_657_IBC_Str",4,0.140060592337665,10
"set4_10_14748_658_DCIS_Str6","set4_10_14748_658_DCIS_Str",10,0.150506312784961,10
"set4_10_14749_658_IBC_Str6","set4_10_14749_658_IBC_Str",10,0.119782481272351,10
"set4_10_14750_658_NL_Str6","set4_10_14750_658_NL_Str",6,0.116467737013721,10
"set4_10_14753_659_DCIS_Str6","set4_10_14753_659_DCIS_Str",2,0.0916414827359416,10
"set4_10_14754_659_IBC_Str6","set4_10_14754_659_IBC_Str",10,0.099013765374164,10
"set4_10_14756_659_DCIS_Str6","set4_10_14756_659_DCIS_Str",2,0.131937489782672,10
"set4_10_14758_659_NL_Str6","set4_10_14758_659_NL_Str",8,0.078966181345188,10
"set4_10_14792_663_DCIS_Str6","set4_10_14792_663_DCIS_Str",7,0.106218512465041,10
"set4_10_14794_663_IBC_Str6","set4_10_14794_663_IBC_Str",8,0.0961468854657758,10
"set4_10_14796_663_NL_Str6","set4_10_14796_663_NL_Str",7,0.133031524451474,10
"set4_10_14760_660_IBC_Str6","set4_10_14760_660_IBC_Str",10,0.114129253552086,10
"set4_10_14762_660_DCIS_Str6","set4_10_14762_660_DCIS_Str",10,0.104087877361034,10
"set4_10_14764_660_NL_Str6","set4_10_14764_660_NL_Str",7,0.101983209643842,10
"set4_10_14766_660_LVI_Str6","set4_10_14766_660_LVI_Str",10,0.109521113392623,10
"set4_10_14768_661_IBC_Str6","set4_10_14768_661_IBC_Str",4,0.125635757843326,10
"set4_10_14770_661_AM_Str6","set4_10_14770_661_AM_Str",3,0.207356903671297,10
"set4_10_14772_661_ADH_Str6","set4_10_14772_661_ADH_Str",7,0.140854061174544,10
"set4_10_14774_661_DCIS_Str6","set4_10_14774_661_DCIS_Str",7,0.109243425497656,10
"set4_10_14776_661_ADH_Str6","set4_10_14776_661_ADH_Str",7,0.135772569313485,10
"set4_10_14778_661_NL_Str6","set4_10_14778_661_NL_Str",7,0.158089872992946,10
"set4_10_14780_662_DCIS.1_Str6","set4_10_14780_662_DCIS.1_Str",4,0.143741108838956,10
"set4_10_14782_662_MIV.1_Str6","set4_10_14782_662_MIV.1_Str",10,0.107931721795991,10
"set4_10_14784_662_DCIS.2_Str6","set4_10_14784_662_DCIS.2_Str",4,0.123115167289913,10
"set4_10_14786_662_MIV.2_Str6","set4_10_14786_662_MIV.2_Str",10,0.115514494664419,10
"set4_10_14788_662_DCIS.3_Str6","set4_10_14788_662_DCIS.3_Str",4,0.143652556300736,10
