"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_14772_661_ADH_Str1","set4_10_14772_661_ADH_Str",5,0.214106236284983,5
"set4_10_14774_661_DCIS_Str1","set4_10_14774_661_DCIS_Str",5,0.165619187074762,5
"set4_10_14776_661_ADH_Str1","set4_10_14776_661_ADH_Str",5,0.201633351199857,5
"set4_10_14778_661_NL_Str1","set4_10_14778_661_NL_Str",5,0.236040006583681,5
"set4_10_14780_662_DCIS.1_Str1","set4_10_14780_662_DCIS.1_Str",1,0.248965669850947,5
"set4_10_14782_662_MIV.1_Str1","set4_10_14782_662_MIV.1_Str",1,0.196753986203612,5
"set4_10_14784_662_DCIS.2_Str1","set4_10_14784_662_DCIS.2_Str",1,0.198595598260267,5
"set4_10_14786_662_MIV.2_Str1","set4_10_14786_662_MIV.2_Str",1,0.186969210563251,5
"set4_10_14788_662_DCIS.3_Str1","set4_10_14788_662_DCIS.3_Str",1,0.266640196412175,5
"set4_10_14790_662_IBC_Str1","set4_10_14790_662_IBC_Str",1,0.265488509602541,5
"set4_10_14910_676_DCIS.2_Str1","set4_10_14910_676_DCIS.2_Str",3,0.149280845377778,5
"set4_10_14799_664_BBD_Str1","set4_10_14799_664_BBD_Str",5,0.198115297202259,5
"set4_10_14801_664_IBC_Str1","set4_10_14801_664_IBC_Str",1,0.20524668964284,5
"set4_10_14803_664_ADH_Str1","set4_10_14803_664_ADH_Str",5,0.213292633157335,5
"set4_10_14806_665_IBC_Str1","set4_10_14806_665_IBC_Str",1,0.244842359691616,5
"set4_10_14808_665_inf_NL_Str1","set4_10_14808_665_inf_NL_Str",3,0.263476181181424,5
"set4_10_14860_665_DCIS_Str1","set4_10_14860_665_DCIS_Str",3,0.14241369082991,5
"set4_10_14811_665_NL_Str1","set4_10_14811_665_NL_Str",5,0.183443770012439,5
"set4_10_14814_666_DCIS_Str1","set4_10_14814_666_DCIS_Str",2,0.122038864144495,5
"set4_10_14815_666_IBC_Str1","set4_10_14815_666_IBC_Str",1,0.24866001525615,5
"set4_10_14817_666_NL_Str1","set4_10_14817_666_NL_Str",2,0.159720461727828,5
"set4_10_14819_666_BBD_Str1","set4_10_14819_666_BBD_Str",5,0.17572490712303,5
"set4_10_14854_671_UDH_Str1","set4_10_14854_671_UDH_Str",5,0.170224238870613,5
"set4_10_14858_671_IBC_Str1","set4_10_14858_671_IBC_Str",1,0.231366648221017,5
"set4_10_14859_671_DCIS_Str1","set4_10_14859_671_DCIS_Str",1,0.207685146342192,5
"set4_10_14861_671_AM_Str1","set4_10_14861_671_AM_Str",2,0.238893335856944,5
"set4_10_14863_671_CCC_Str1","set4_10_14863_671_CCC_Str",5,0.141484534994451,5
"set4_10_14823_667_IBC_Str1","set4_10_14823_667_IBC_Str",1,0.189546581554286,5
"set4_10_14824_667_DCIS_Str1","set4_10_14824_667_DCIS_Str",2,0.144085856866633,5
"set4_10_14825_667_NL_Str1","set4_10_14825_667_NL_Str",2,0.174257518044621,5
"set4_10_14827_668_IBC_Str1","set4_10_14827_668_IBC_Str",1,0.2651431008887,5
"set4_10_14831_668_DCIS_Str1","set4_10_14831_668_DCIS_Str",2,0.153569974515797,5
"set4_10_14832_668_NL_Str1","set4_10_14832_668_NL_Str",2,0.155642820112893,5
"set4_10_14835_669_IBC_Str1","set4_10_14835_669_IBC_Str",1,0.240076781857494,5
"set4_10_14836_669_NL_Str1","set4_10_14836_669_NL_Str",2,0.157862741361544,5
"set4_10_14838_669_DCIS_Str1","set4_10_14838_669_DCIS_Str",2,0.150296009218405,5
"set4_10_14841_670_EN_Str1","set4_10_14841_670_EN_Str",5,0.184138382003551,5
"set4_10_14842_670_DCIS_Str1","set4_10_14842_670_DCIS_Str",4,0.248152546624549,5
"set4_10_14845_670_DCIS_Str1","set4_10_14845_670_DCIS_Str",2,0.166720949685205,5
"set4_10_14846_670_IBC_Str1","set4_10_14846_670_IBC_Str",4,0.283892782231227,5
"set4_10_14850_670_BBD_Str1","set4_10_14850_670_BBD_Str",5,0.164128185977147,5
"set4_10_14851_670_CCC_Str1","set4_10_14851_670_CCC_Str",5,0.194342516318189,5
"set4_10_14852_670_AM_Str1","set4_10_14852_670_AM_Str",2,0.17369309353403,5
"set4_10_14865_672_inf_NL_Str_S2_R1_0011","set4_10_14865_672_inf_NL_Str_S2_R1_001",5,0.188804410457237,5
"set4_10_14867_672_IBC_Str_1_S4_R1_0011","set4_10_14867_672_IBC_Str_1_S4_R1_001",1,0.274105521335701,5
"set4_10_14871_672_DCIS_Str_S8_R1_0011","set4_10_14871_672_DCIS_Str_S8_R1_001",1,0.135235472999635,5
"set4_10_14872_672_CaLob_Str_S9_R1_0011","set4_10_14872_672_CaLob_Str_S9_R1_001",3,0.230374603933459,5
"set4_10_14874_672_NL_Str_S11_R1_0011","set4_10_14874_672_NL_Str_S11_R1_001",5,0.211655644966825,5
"set4_10_14877_672_CCC_Str_S14_R1_0011","set4_10_14877_672_CCC_Str_S14_R1_001",5,0.191781046665318,5
"set4_10_14879_673_IBC_Str_S16_R1_0011","set4_10_14879_673_IBC_Str_S16_R1_001",1,0.268751949237824,5
"set4_10_14881_673_DCIS_Str_S18_R1_0011","set4_10_14881_673_DCIS_Str_S18_R1_001",3,0.257734081345955,5
"set4_10_14883_673_NL_Str_S20_R1_0011","set4_10_14883_673_NL_Str_S20_R1_001",5,0.150153126503188,5
"set4_10_14885_673_AM_Str_S22_R1_0011","set4_10_14885_673_AM_Str_S22_R1_001",2,0.210635733613924,5
"set4_10_14887_673_CCC_Str_S24_R1_0011","set4_10_14887_673_CCC_Str_S24_R1_001",5,0.234000798622059,5
"set4_10_14889_673_EN_Str_S26_R1_0011","set4_10_14889_673_EN_Str_S26_R1_001",5,0.187802223665809,5
"set4_10_14891_674_DCIS_Str_S28_R1_0011","set4_10_14891_674_DCIS_Str_S28_R1_001",1,0.109018614096505,5
"set4_10_14893_674_IBC_Str_S30_R1_0011","set4_10_14893_674_IBC_Str_S30_R1_001",1,0.193511254833727,5
"set4_10_14895_674_BBD_Str_S32_R1_0011","set4_10_14895_674_BBD_Str_S32_R1_001",5,0.138118294003352,5
"set4_10_14900_675_EN1_Str_S34_R1_0011","set4_10_14900_675_EN1_Str_S34_R1_001",5,0.246167983608835,5
"set4_10_14902_675_EN2_Str1","set4_10_14902_675_EN2_Str",5,0.260862924643902,5
"set4_10_14903_675_EN3_Str1","set4_10_14903_675_EN3_Str",5,0.277644364788727,5
"set4_10_14906_675_NL_Str1","set4_10_14906_675_NL_Str",5,0.226434398317453,5
"set4_10_14923_677_IBC_Str1","set4_10_14923_677_IBC_Str",1,0.198919011233812,5
"set4_10_14925_677_DCIS_Str1","set4_10_14925_677_DCIS_Str",1,0.167465533613834,5
"set4_10_14927_677_NL_Str1","set4_10_14927_677_NL_Str",3,0.155005728524502,5
"set4_10_14929_677_LVI_Str1","set4_10_14929_677_LVI_Str",1,0.181053167725074,5
"set4_10_14931_678_IBC_Str1","set4_10_14931_678_IBC_Str",1,0.264843497877338,5
"set4_10_14933_678_PLC_Str1","set4_10_14933_678_PLC_Str",5,0.163043600409721,5
"set4_10_14935_678_EN_Str1","set4_10_14935_678_EN_Str",5,0.210629110800821,5
"set4_10_14937_678_NL_Str1","set4_10_14937_678_NL_Str",2,0.152479476759071,5
"set4_10_14939_679_IBC_Str1","set4_10_14939_679_IBC_Str",1,0.297698005624956,5
"set4_10_14941_679_DCIS_Str1","set4_10_14941_679_DCIS_Str",2,0.167808187564551,5
"set4_10_14943_679_NL_Str1","set4_10_14943_679_NL_Str",2,0.177076183013929,5
"set4_10_14955_680_DCIS_2_Str1","set4_10_14955_680_DCIS_2_Str",2,0.165829377552899,5
"set4_10_14957_680_ADH_2_Str1","set4_10_14957_680_ADH_2_Str",2,0.188405093507496,5
"set4_10_14945_680_ADH_1_Str1","set4_10_14945_680_ADH_1_Str",2,0.196175421437241,5
"set4_10_14947_680_UDH_Str1","set4_10_14947_680_UDH_Str",5,0.182023753355443,5
"set4_10_14949_680_NL_Str1","set4_10_14949_680_NL_Str",5,0.153943262217732,5
"set4_10_14951_680_DCIS_1_Str1","set4_10_14951_680_DCIS_1_Str",2,0.173041538199112,5
"set4_10_14953_680_IBC_Str1","set4_10_14953_680_IBC_Str",1,0.190364339418249,5
"set4_10_14959_680_LG_DCIS_Str1","set4_10_14959_680_LG_DCIS_Str",3,0.202682700386651,5
"set4_10_14961_680_AM_Str1","set4_10_14961_680_AM_Str",4,0.41065146904108,5
"set4_10_14967_681_DCIS_Str1","set4_10_14967_681_DCIS_Str",2,0.136028552264197,5
"set4_10_14969_681_AM_Str1","set4_10_14969_681_AM_Str",2,0.250758321583596,5
"set4_10_14971_681_EN_Str1","set4_10_14971_681_EN_Str",2,0.191103832931178,5
"set4_10_14973_681_ADH_1_Str1","set4_10_14973_681_ADH_1_Str",2,0.152911358643466,5
"set4_10_14975_681_IBC_Str1","set4_10_14975_681_IBC_Str",1,0.293403804387487,5
"set4_10_14977_681_NL_Str1","set4_10_14977_681_NL_Str",5,0.173978954836077,5
"set4_10_14979_682_NL_Str1","set4_10_14979_682_NL_Str",5,0.183508451229804,5
"set4_10_14981_682_EN_Str1","set4_10_14981_682_EN_Str",5,0.177447403381795,5
"set4_10_14983_682_IBC_Str1","set4_10_14983_682_IBC_Str",1,0.194990270392917,5
"set4_10_14985_682_Inf_NL_Str1","set4_10_14985_682_Inf_NL_Str",3,0.207695965081583,5
"set4_10_14988_683_DCIS_Str1","set4_10_14988_683_DCIS_Str",3,0.137734616925418,5
"set4_10_14991_684_ADH_DCIS_Str1","set4_10_14991_684_ADH_DCIS_Str",3,0.151798224605896,5
"set4_10_14993_684_DCIS_Str1","set4_10_14993_684_DCIS_Str",3,0.187360345345723,5
"set4_10_14995_684_NL_Str1","set4_10_14995_684_NL_Str",5,0.161398367892619,5
"set4_10_14997_684_IBC_Str1","set4_10_14997_684_IBC_Str",1,0.232206084943465,5
"set4_10_14999_685_DCIS_Str1","set4_10_14999_685_DCIS_Str",3,0.146254338963891,5
"set4_10_15001_685_IBC_Str1","set4_10_15001_685_IBC_Str",1,0.184019946227621,5
"set4_10_15003_685_NL_Str1","set4_10_15003_685_NL_Str",5,0.191707699747105,5
"set4_10_15005_685_EN_Str1","set4_10_15005_685_EN_Str",5,0.183395138566268,5
"set4_10_15014_687_DCIS_1_Str1","set4_10_15014_687_DCIS_1_Str",3,0.166743345482798,5
"set4_10_15016_687_DCIS_2_Str1","set4_10_15016_687_DCIS_2_Str",3,0.250991232759421,5
"set4_10_15018_687_UDH_Str1","set4_10_15018_687_UDH_Str",5,0.152729720485845,5
"set4_10_15020_687_EN_Str1","set4_10_15020_687_EN_Str",5,0.179281414748875,5
"set4_10_15022_687_NL_Str1","set4_10_15022_687_NL_Str",2,0.184414314721601,5
"set4_10_15026_688_EN_1_Str1","set4_10_15026_688_EN_1_Str",3,0.162646606745774,5
"set4_10_14912_676_EN_Str1","set4_10_14912_676_EN_Str",5,0.208780619770955,5
"set4_10_14914_676_BBD_2_Str1","set4_10_14914_676_BBD_2_Str",5,0.211205333988209,5
"set4_10_14917_676_DCIS_1_Str1","set4_10_14917_676_DCIS_1_Str",3,0.160459516912897,5
"set4_10_14919_676_BBD_1_Str1","set4_10_14919_676_BBD_1_Str",5,0.162754138565633,5
"set4_10_14921_676_NL_Str1","set4_10_14921_676_NL_Str",5,0.227570587688161,5
"set4_10_15008_686_DCIS_Str1","set4_10_15008_686_DCIS_Str",3,0.186837201111825,5
"set4_10_15010_686_EN_Str1","set4_10_15010_686_EN_Str",5,0.168671587505635,5
"set4_10_15012_686_NL_Str1","set4_10_15012_686_NL_Str",2,0.211584731015145,5
"set4_10_15033_689_IBC_Str1","set4_10_15033_689_IBC_Str",1,0.291887584634866,5
"set4_10_15035_689_DCIS_1_Str1","set4_10_15035_689_DCIS_1_Str",3,0.214501221307217,5
"set4_10_15037_689_NL_Str1","set4_10_15037_689_NL_Str",5,0.218119182230561,5
"set4_10_15039_689_DCIS_2_Str1","set4_10_15039_689_DCIS_2_Str",3,0.175599288347882,5
"set4_10_15041_689_EN_1_Str1","set4_10_15041_689_EN_1_Str",5,0.172897431182228,5
"set4_10_15043_689_EN_2_Str1","set4_10_15043_689_EN_2_Str",5,0.16059542063581,5
"set4_10_15053_690_EN_2_Str1","set4_10_15053_690_EN_2_Str",5,0.22123556673911,5
"set4_10_15063_691_EN_2_Str1","set4_10_15063_691_EN_2_Str",2,0.182731512339491,5
"set4_10_14965_681_ADH_2_Str1","set4_10_14965_681_ADH_2_Str",2,0.168946703381186,5
"set4_10_15024_688_IBC_Str1","set4_10_15024_688_IBC_Str",3,0.279844817466609,5
"set4_10_15028_688_NL_Str1","set4_10_15028_688_NL_Str",5,0.182614290571398,5
"set4_10_15030_688_EN_4_Str1","set4_10_15030_688_EN_4_Str",4,0.20212641528007,5
"set4_10_15107_688_EN_5_Str1","set4_10_15107_688_EN_5_Str",5,0.186736591285828,5
"set4_10_15045_690_NL_Str1","set4_10_15045_690_NL_Str",5,0.126305570271624,5
"set4_10_15047_690_EN_1_Str1","set4_10_15047_690_EN_1_Str",5,0.153453983700593,5
"set4_10_15049_690_IBC_Str1","set4_10_15049_690_IBC_Str",1,0.281955729735429,5
"set4_10_15051_690_DCIS_Str1","set4_10_15051_690_DCIS_Str",3,0.17555463392696,5
"set4_10_15055_690_i_DCIS_Str1","set4_10_15055_690_i_DCIS_Str",3,0.251150336324081,5
"set4_10_15057_691_IBC_Str1","set4_10_15057_691_IBC_Str",1,0.260851800448432,5
"set4_10_15059_691_EN_1_Str1","set4_10_15059_691_EN_1_Str",5,0.158329421094769,5
"set4_10_15061_691_DCIS_Str1","set4_10_15061_691_DCIS_Str",2,0.184659143737862,5
"set4_10_15065_692_IBC_Str1","set4_10_15065_692_IBC_Str",1,0.193056715476008,5
"set4_10_15067_692_DCIS_Str1","set4_10_15067_692_DCIS_Str",3,0.229458734268677,5
"set4_10_15069_692_NL_Str1","set4_10_15069_692_NL_Str",3,0.175371740605213,5
"set4_10_15586_744_IBC_Str1","set4_10_15586_744_IBC_Str",1,0.256024371697403,5
"set4_10_15588_744_inF.NL_Str1","set4_10_15588_744_inF.NL_Str",3,0.221358787886711,5
"set4_10_15590_744_DCIS_Str1","set4_10_15590_744_DCIS_Str",1,0.154845981374183,5
"set4_10_15592_745_CCC_Str1","set4_10_15592_745_CCC_Str",5,0.166137944267087,5
"set4_10_15594_745_BBD_Str1","set4_10_15594_745_BBD_Str",5,0.201298992636147,5
"set4_10_15596_745_IP_Str1","set4_10_15596_745_IP_Str",3,0.148905349208174,5
"set4_10_15599_746_DCIS_Str1","set4_10_15599_746_DCIS_Str",3,0.235155555098967,5
"set4_10_15601_746_NL_Str1","set4_10_15601_746_NL_Str",3,0.165049489883769,5
"set4_10_15603_747_IBC_Str1","set4_10_15603_747_IBC_Str",1,0.278858860744212,5
"set4_10_15605_747_NL_Str1","set4_10_15605_747_NL_Str",2,0.163066141623546,5
"set4_10_15607_747_ADH_Str1","set4_10_15607_747_ADH_Str",5,0.238502298983259,5
"set4_10_15609_747_AM_Str1","set4_10_15609_747_AM_Str",2,0.174065954990777,5
"set4_10_15611_748_AM_Str1","set4_10_15611_748_AM_Str",2,0.210276488155444,5
"set4_10_15613_748_DCIS_Str1","set4_10_15613_748_DCIS_Str",3,0.170916171769147,5
"set4_10_15615_748_IBC_Str1","set4_10_15615_748_IBC_Str",1,0.230814852404025,5
"set4_10_15619_749_IBC_Str1","set4_10_15619_749_IBC_Str",1,0.254740116748224,5
"set4_10_15620_749_DCIS_Str1","set4_10_15620_749_DCIS_Str",1,0.190531917813152,5
"set4_10_15621_749_LVI_Str1","set4_10_15621_749_LVI_Str",1,0.194943328599189,5
"set4_10_15623_750_NL_Str1","set4_10_15623_750_NL_Str",5,0.186101285261251,5
"set4_10_15625_750_IBC_Str1","set4_10_15625_750_IBC_Str",1,0.272408587326192,5
"set4_10_15627_750_DCIS_Str1","set4_10_15627_750_DCIS_Str",1,0.226144847236564,5
"set4_10_15629_751_NL_Str1","set4_10_15629_751_NL_Str",5,0.229303122574755,5
"set4_10_15631_751_IBC_Str1","set4_10_15631_751_IBC_Str",1,0.235261824517052,5
"set4_10_15633_751_ADH_Str1","set4_10_15633_751_ADH_Str",5,0.25056278204672,5
"set4_10_15635_751_CCC_Str1","set4_10_15635_751_CCC_Str",5,0.248993674249678,5
"set4_10_15637_752_IBC_Str1","set4_10_15637_752_IBC_Str",1,0.190619584159983,5
"set4_10_15641_752_DCIS_Str1","set4_10_15641_752_DCIS_Str",5,0.175317414434241,5
"set4_10_15642_752_NL_Str1","set4_10_15642_752_NL_Str",4,0.211398580192286,5
"set4_10_15643_752_BBD_Str1","set4_10_15643_752_BBD_Str",4,0.158730305799617,5
"set4_10_15645_753_DCIS_Str1","set4_10_15645_753_DCIS_Str",1,0.20588257038196,5
"set4_10_15648_753_NL_Str1","set4_10_15648_753_NL_Str",5,0.23422084393422,5
"set4_10_15650_754_IBC_Str1","set4_10_15650_754_IBC_Str",1,0.283391143260307,5
"set4_10_15652_754_ADH_Str1","set4_10_15652_754_ADH_Str",1,0.166838282068504,5
"set4_10_15654_754_EN_1_Str1","set4_10_15654_754_EN_1_Str",1,0.124065476876644,5
"set4_10_15656_754_DCIS_Str1","set4_10_15656_754_DCIS_Str",1,0.207267853446119,5
"set4_10_15658_754_EN_2_Str1","set4_10_15658_754_EN_2_Str",1,0.138325534851614,5
"set4_10_15660_755_EN_Str1","set4_10_15660_755_EN_Str",4,0.207589669988541,5
"set4_10_15662_755_DCIS_inf_1_Str1","set4_10_15662_755_DCIS_inf_1_Str",3,0.251084306071955,5
"set4_10_15664_755_IBC_Str1","set4_10_15664_755_IBC_Str",3,0.238400839689349,5
"set4_10_15666_755_DCIS_inf_2_Str1","set4_10_15666_755_DCIS_inf_2_Str",3,0.246687095092462,5
"set4_10_15668_755_NL_Str1","set4_10_15668_755_NL_Str",5,0.185824457620093,5
"set4_10_15670_756_NL_Str1","set4_10_15670_756_NL_Str",3,0.144433372520132,5
"set4_10_15672_756_EN_1_Str1","set4_10_15672_756_EN_1_Str",5,0.262736220473953,5
"set4_10_15674_756_IBC_Str1","set4_10_15674_756_IBC_Str",3,0.212509167885227,5
"set4_10_15676_756_UDH_1_Str1","set4_10_15676_756_UDH_1_Str",5,0.162586106783969,5
"set4_10_15678_756_EN_2_Str1","set4_10_15678_756_EN_2_Str",5,0.212013616717341,5
"set4_10_15680_756_UDH_2_Str1","set4_10_15680_756_UDH_2_Str",4,0.241960247444129,5
"set4_10_15682_757_DCIS_Str1","set4_10_15682_757_DCIS_Str",3,0.144883139030677,5
"set4_10_15684_757_IBC_Str1","set4_10_15684_757_IBC_Str",1,0.173564266952056,5
"set4_10_15686_757_NL_Str1","set4_10_15686_757_NL_Str",5,0.204073163363702,5
"set4_10_15688_757_UDH_Str1","set4_10_15688_757_UDH_Str",5,0.217212078769937,5
"set4_10_15690_757_CCC_Str1","set4_10_15690_757_CCC_Str",5,0.221428953060787,5
"set4_10_15692_757_EN_Str1","set4_10_15692_757_EN_Str",4,0.204549741651657,5
"set4_10_15694_758_DCIS_1_Str1","set4_10_15694_758_DCIS_1_Str",3,0.157567470040368,5
"set4_10_15696_758_IBC_1_Str1","set4_10_15696_758_IBC_1_Str",3,0.210730943375438,5
"set4_10_15698_758_NL_Str1","set4_10_15698_758_NL_Str",3,0.155088452412884,5
"set4_10_15704_758_EN_Str1","set4_10_15704_758_EN_Str",5,0.177791538806205,5
"set4_10_15710_760_UDH_Str1","set4_10_15710_760_UDH_Str",4,0.169874112663873,5
"set4_10_15714_760_IBC_Str1","set4_10_15714_760_IBC_Str",3,0.206800783246777,5
"set4_10_15716_760_EN_1_Str1","set4_10_15716_760_EN_1_Str",4,0.165517402921468,5
"set4_10_15718_760_NL_Str1","set4_10_15718_760_NL_Str",4,0.237587582806538,5
"set4_10_15734_762_DCIS_2_Str1","set4_10_15734_762_DCIS_2_Str",3,0.222071086927463,5
"set4_10_15700_758_DCIS_2_Str1","set4_10_15700_758_DCIS_2_Str",3,0.168998739494804,5
"set4_10_15702_758_IBC_2_Str1","set4_10_15702_758_IBC_2_Str",1,0.195767134685729,5
"set4_10_15706_759_DCIS_Str1","set4_10_15706_759_DCIS_Str",1,0.149652845577092,5
"set4_10_15708_759_IBC_Str1","set4_10_15708_759_IBC_Str",1,0.210406144393448,5
"set4_10_15712_760_EN_2_Str1","set4_10_15712_760_EN_2_Str",4,0.1867757528573,5
"set4_10_15720_761_IBC_Str1","set4_10_15720_761_IBC_Str",3,0.188685270835767,5
"set4_10_15722_761_DCIS_Str1","set4_10_15722_761_DCIS_Str",3,0.179468774606686,5
"set4_10_15724_761_EN_1_Str1","set4_10_15724_761_EN_1_Str",5,0.178111672360574,5
"set4_10_15726_761_ADH_Str1","set4_10_15726_761_ADH_Str",5,0.198873172599983,5
"set4_10_15730_762_IBC_Str1","set4_10_15730_762_IBC_Str",1,0.221636069803663,5
"set4_10_15732_762_DCIS_1_Str1","set4_10_15732_762_DCIS_1_Str",1,0.190385164116296,5
"set4_10_15736_763_IBC_Str1","set4_10_15736_763_IBC_Str",3,0.186267898022644,5
"set4_10_15738_763_ADH_Str1","set4_10_15738_763_ADH_Str",4,0.237707523607467,5
"set4_10_15740_763_NL_1_Str1","set4_10_15740_763_NL_1_Str",4,0.251284016670977,5
"set4_10_15742_763_EN_Str1","set4_10_15742_763_EN_Str",4,0.167634406977245,5
"set4_10_15746_764_IBC_Str1","set4_10_15746_764_IBC_Str",3,0.199292964324457,5
"set4_10_15748_764_DCIS_1_Str1","set4_10_15748_764_DCIS_1_Str",3,0.2017717999509,5
"set4_10_15750_764_LVI_Str1","set4_10_15750_764_LVI_Str",3,0.158896220603838,5
"set4_10_15752_764_DCIS_2_Str1","set4_10_15752_764_DCIS_2_Str",3,0.183077199355378,5
"set4_10_15754_764_EN_Str1","set4_10_15754_764_EN_Str",5,0.221207964627838,5
"set4_10_15756_764_NL_Str1","set4_10_15756_764_NL_Str",5,0.184577098852275,5
"set4_10_15758_765_IBC_Str1","set4_10_15758_765_IBC_Str",1,0.187633503393146,5
"set4_10_15760_765_DCIS_Str1","set4_10_15760_765_DCIS_Str",2,0.144717181101867,5
"set4_10_15762_765_EN_1_Str1","set4_10_15762_765_EN_1_Str",2,0.192674395882111,5
"set4_10_15766_765_NL_Str1","set4_10_15766_765_NL_Str",2,0.206024931453843,5
"set4_10_15768_766_NL_Str1","set4_10_15768_766_NL_Str",5,0.189294169057883,5
"set4_10_15770_766_inf_NL_Str1","set4_10_15770_766_inf_NL_Str",3,0.258058412440604,5
"set4_10_15772_766_IBC_Str1","set4_10_15772_766_IBC_Str",3,0.194863192460638,5
"set4_10_15774_766_AM_Str1","set4_10_15774_766_AM_Str",4,0.193691275162962,5
"set4_10_15776_766_EN_Str1","set4_10_15776_766_EN_Str",5,0.198173801982145,5
"set4_10_15778_767_IBC_Str1","set4_10_15778_767_IBC_Str",1,0.21273870126256,5
"set4_10_15780_767_DCIS_Str1","set4_10_15780_767_DCIS_Str",1,0.156302796783617,5
"set4_10_15782_767_AM_2_Str1","set4_10_15782_767_AM_2_Str",5,0.182461656788714,5
"set4_10_15784_767_ADH_Str1","set4_10_15784_767_ADH_Str",5,0.198337484466713,5
"set4_10_15788_767_NL_Str1","set4_10_15788_767_NL_Str",5,0.17810106630904,5
"set4_10_15790_768_IBC_Str1","set4_10_15790_768_IBC_Str",3,0.242585717647794,5
"set4_10_15792_768_NL_Str1","set4_10_15792_768_NL_Str",5,0.191725387816474,5
"set4_10_15796_768_EN_2_Str1","set4_10_15796_768_EN_2_Str",5,0.251877574109622,5
"set4_10_15798_768_EN_3_Str1","set4_10_15798_768_EN_3_Str",5,0.187221698746353,5
"set4_10_15800_769_IBC_Str1","set4_10_15800_769_IBC_Str",1,0.2099851485103,5
"set4_10_15802_769_DCIS_1_Str1","set4_10_15802_769_DCIS_1_Str",3,0.218279220651358,5
"set4_10_15806_769_EN_1_Str1","set4_10_15806_769_EN_1_Str",5,0.204648948583661,5
"set4_10_15810_769_NL_Str1","set4_10_15810_769_NL_Str",5,0.19857044869674,5
"set4_10_15812_769_EN_4_Str1","set4_10_15812_769_EN_4_Str",5,0.219006476681885,5
"set4_10_15818_769_AM_Str1","set4_10_15818_769_AM_Str",4,0.307703929368536,5
"set4_10_15786_767_AM_1_Str1","set4_10_15786_767_AM_1_Str",2,0.18068982456664,5
"set4_10_15794_768_EN_1_Str1","set4_10_15794_768_EN_1_Str",5,0.160613058937239,5
"set4_10_15804_769_DCIS_2_Str1","set4_10_15804_769_DCIS_2_Str",3,0.243623226195603,5
"set4_10_15808_769_EN_3_Str1","set4_10_15808_769_EN_3_Str",5,0.182816736938134,5
"set4_10_15816_769_EN_6_Str1","set4_10_15816_769_EN_6_Str",5,0.233787088927212,5
"set4_10_15820_770_DCIS_Str1","set4_10_15820_770_DCIS_Str",3,0.211399753798898,5
"set4_10_15822_770_IBC_Str1","set4_10_15822_770_IBC_Str",1,0.268798797342558,5
"set4_10_15824_770_EN_1_Str1","set4_10_15824_770_EN_1_Str",5,0.225923705339181,5
"set4_10_15826_770_NL_Str1","set4_10_15826_770_NL_Str",5,0.160880381732138,5
"set4_10_15830_771_EN_4_Str1","set4_10_15830_771_EN_4_Str",5,0.261459203066893,5
"set4_10_15836_771_DCIS_3_Str1","set4_10_15836_771_DCIS_3_Str",3,0.1739087046115,5
"set4_10_15832_771_NL_Str1","set4_10_15832_771_NL_Str",5,0.167770693997994,5
"set4_10_15834_771_EN_2_Str1","set4_10_15834_771_EN_2_Str",2,0.156963678406893,5
"set4_10_15840_771_DCIS_1_Str1","set4_10_15840_771_DCIS_1_Str",1,0.229622857195952,5
"set4_10_15844_771_IBC_Str1","set4_10_15844_771_IBC_Str",1,0.241189312314323,5
"set4_10_15728_761_EN_2_Str1","set4_10_15728_761_EN_2_Str",4,0.270967599675826,5
"set4_10_15744_763_NL_2_Str1","set4_10_15744_763_NL_2_Str",3,0.149633059118751,5
"set4_10_15764_765_EN_2_Str1","set4_10_15764_765_EN_2_Str",2,0.156798994080008,5
"set4_10_15814_769_EN_5_Str1","set4_10_15814_769_EN_5_Str",5,0.259853605998128,5
"set4_10_15828_771_EN_3_Str1","set4_10_15828_771_EN_3_Str",4,0.226469243094038,5
"set4_10_15838_771_EN_1_Str1","set4_10_15838_771_EN_1_Str",4,0.170540215845414,5
"set4_10_15842_771_DCIS_2_Str1","set4_10_15842_771_DCIS_2_Str",3,0.186295638274396,5
"set4_10_15846_772_IBC_Str1","set4_10_15846_772_IBC_Str",1,0.202060901353202,5
"set4_10_15848_772_DCIS_1_Str1","set4_10_15848_772_DCIS_1_Str",1,0.128068912559239,5
"set4_10_15850_772_DCIS_2_Str1","set4_10_15850_772_DCIS_2_Str",5,0.12169304823191,5
"set4_10_15852_772_EN_1_Str1","set4_10_15852_772_EN_1_Str",5,0.178853572014817,5
"set4_10_15854_772_EN_2_Str1","set4_10_15854_772_EN_2_Str",5,0.160250072044777,5
"set4_10_15856_772_EN_3_Str1","set4_10_15856_772_EN_3_Str",4,0.157052387467124,5
"set4_10_15858_772_EN_4_Str1","set4_10_15858_772_EN_4_Str",4,0.215418969684758,5
"set4_10_15860_772_NL_Str1","set4_10_15860_772_NL_Str",5,0.191229469554967,5
"set1_3_11771_354_EN_S_S2_R1_0012","set1_3_11771_354_EN_S_S2_R1_001",2,0.174139701497489,6
"set1_3_11773_354_IDC_S_S4_R1_0012","set1_3_11773_354_IDC_S_S4_R1_001",3,0.176622166260114,6
"set1_3_11775_354_RS1_S_center_S6_R1_0012","set1_3_11775_354_RS1_S_center_S6_R1_001",3,0.144186403783624,6
