"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_14767_661_IBC_Ep","set4_10_14767_661_IBC_Ep",4,0.137321475927697,4
"set4_10_14769_661_AM_Ep","set4_10_14769_661_AM_Ep",2,0.220230945459993,4
"set4_10_14771_661_ADH_Ep","set4_10_14771_661_ADH_Ep",3,0.137302538557699,4
"set4_10_14773_661_DCIS_Ep","set4_10_14773_661_DCIS_Ep",3,0.147305504418535,4
"set4_10_14775_661_ADH_Ep","set4_10_14775_661_ADH_Ep",3,0.135165553670239,4
"set4_10_14777_661_NL_Ep","set4_10_14777_661_NL_Ep",3,0.14265582703996,4
"set4_10_14779_662_DCIS.1_Ep","set4_10_14779_662_DCIS.1_Ep",4,0.151771692101449,4
"set4_10_14781_662_MIV.1_Ep","set4_10_14781_662_MIV.1_Ep",4,0.151537943826649,4
"set4_10_14783_662_DCIS.2_Ep","set4_10_14783_662_DCIS.2_Ep",4,0.151601143231504,4
"set4_10_14785_662_MIV.2_Ep","set4_10_14785_662_MIV.2_Ep",4,0.151509836169636,4
"set4_10_14787_662_DCIS.3_Ep","set4_10_14787_662_DCIS.3_Ep",4,0.149288778705795,4
"set4_10_14789_662_IBC_Ep","set4_10_14789_662_IBC_Ep",4,0.155102432490202,4
"set4_10_14909_676_DCIS.2_Ep","set4_10_14909_676_DCIS.2_Ep",2,0.180221353331491,4
"set4_10_14797_664_AM_Ep","set4_10_14797_664_AM_Ep",2,0.229499932122594,4
"set4_10_14798_664_BBD_Ep","set4_10_14798_664_BBD_Ep",3,0.122731279612693,4
"set4_10_14800_664_IBC_Ep","set4_10_14800_664_IBC_Ep",4,0.142778259210621,4
"set4_10_14802_664_ADH_Ep","set4_10_14802_664_ADH_Ep",3,0.103661548577781,4
"set4_10_14804_664_NL_Ep","set4_10_14804_664_NL_Ep",1,0.140934384312252,4
"set4_10_14805_665_IBC_Ep","set4_10_14805_665_IBC_Ep",4,0.112319200505908,4
"set4_10_14807_665_inf_NL_Ep","set4_10_14807_665_inf_NL_Ep",1,0.120751274468862,4
"set4_10_14809_665_DCIS_Ep","set4_10_14809_665_DCIS_Ep",1,0.118638076892841,4
"set4_10_14810_665_NL_Ep","set4_10_14810_665_NL_Ep",1,0.108930796451141,4
"set4_10_14812_666_IBC_Ep","set4_10_14812_666_IBC_Ep",4,0.132713451247569,4
"set4_10_14813_666_DCIS_Ep","set4_10_14813_666_DCIS_Ep",4,0.101566744848496,4
"set4_10_14816_666_NL_Ep","set4_10_14816_666_NL_Ep",1,0.105604114515114,4
"set4_10_14818_666_BBD_Ep","set4_10_14818_666_BBD_Ep",3,0.128177455628788,4
