Mixture	luminal epithelial cell of mammary gland	mammary gland epithelial cell	basal cell	naive B cell	IgG plasma cell	class switched memory B cell	unswitched memory B cell	IgA plasma cell	effector memory CD8-positive, alpha-beta T cell	gamma-delta T cell	natural killer cell	lymphocyte	mature NK T cell	activated CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	regulatory T cell	T cell	CD4-positive helper T cell	effector memory CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	activated CD8-positive, alpha-beta T cell	myeloid dendritic cell	non-classical monocyte	macrophage	classical monocyte	conventional dendritic cell	M1 macrophage	myeloid cell	M2 macrophage	plasmacytoid dendritic cell	neutrophil	fibroblast	endothelial cell of lymphatic vessel	vein endothelial cell	endothelial cell of artery	capillary endothelial cell	pericyte	vascular associated smooth muscle cell	mast cell	P-value	Correlation	RMSE
BCRF1_3&EN_11817_358_RS1_E_center_S40_R1_001	0.309872048700982	0.11086559205513	0.0876282856924828	0	0.00489928006452459	0.106771193536886	0	1.95332122435965e-05	0.0128442578382059	0	0	0.055080716080331	0.0161460500869004	0	0.0747684758066548	0.0107234173306258	0	0	0.0181578090632816	0	0.0046436588777129	0	0	0.00166336041374606	0	0	0	0.117177083843265	0	0.000413823018778416	0	0.0125958068518017	0.00507345976153004	0	0.00614460828801218	0.0284329473914493	0.0160785920854554	0	0	0	0.62592147213987	0.89863956536198
BCRF1_3&EN_11819_358_RS1_E_peripheral_S42_R1_001	0.388134366956586	0	0.10739743504439	0	0.00150457330468297	0.0871067701073083	0	0	0.0096313063431197	0	0	0.0444735861243689	0.0012666245884452	0	0.094874063004125	0.0152162074212146	0	0	0	0.00638963812644542	0.00101773043672068	0	0	0.00142832529188513	0	0	0	0.13121827494498	0	0.00135053109649968	0	0.0440830596297387	0.00652913150847986	0	0	0.0453526853041537	0.0130256907668551	0	0	0	0.545027740226954	0.919110058290927
BCRF1_3&EN_11821_358_IBC_E_S44_R1_001	0.354534773325165	0.0359851266782251	0	0	0	0.0888683847610096	0.0217077185272922	0	0.00388256328917452	0	0	0.0287256159124643	0.0079368369987471	0.013762569628661	0.0591737792725534	0.0144312816961592	0.0854459044872294	0	0.0121491857923012	0.026000691861564	0	0	0	0	0	0	0.00159539741618774	0.177048003013157	0	0	0.00131522637978906	0.0149066131741545	0	0	0	0.0354189717933166	0.0171113559928486	0	0	0	0.496913256887268	0.926333163820581
BCRF1_3&EN_11823_358_RS2_E_center_S46_R1_001	0.105083907438748	0.149498471755663	0.0920804097256329	0	0	0.101433070982419	0	0	0.0139286064624184	0	0	0.0389962718284994	0.0446464524700573	0	0.0831848661007422	0.00740622980484282	0	0	0.018125974008561	0.0032556424584816	0.00233679197606725	0	0.0019435663689312	0.007420099961764	0	0	0	0.143246262993978	0	0	0	0.060933196328307	0.0284861841766764	0	0.0175658358567892	0.0712700813900909	0.00915807791132915	0	0	0	0.550596580601829	0.914251306512052
BCRF1_3&EN_11825_358_RS2_E_peripheral_S48_R1_001	0.344399989084416	0.101926685345995	0.0810066351910348	0	0	0.144408344516144	0	0	0.00385108091573533	0	0	0.0529066275645117	0.0122794775111428	0	0.063982940022418	0	0	0	0.0138614449390433	0.0171036774892603	0.00449838270094068	0	0	0.00136555845661215	0	0	0	0.117927121577827	0	0	0	0.00493260247302726	0.00344023943897993	0	0	0.0286794580638458	0.00342973470906617	0	0	0	0.602147722137239	0.904363310180578
BCRF1_3&EN_11827_359_RS1_E_center_S50_R1_001	0.301773879622681	0.14263662080387	0.0661554754646052	0	0.00042866087274036	0.11910541269351	0	0	0.00697450837503854	0	0	0.0548489275415933	0.000739806233281582	0.0455792499551829	0.0744207301123291	0.0117612408518566	0	0	0.0175415130441573	0	0	0	0	0	0	0	0	0.115371231533615	0	0	0	0.0185384360566207	0.00781778053502074	0	0	0.0137876526056525	0.0025188736982451	0	0	0	0.630615781948498	0.896348865953425
BCRF1_3&EN_11829_359_RS1_E_peripheral_S52_R1_001	0.165782199196631	0.0687529973961749	0.15571218444227	0.00359812193012032	0.00914309436778878	0.0462683732838708	0.0322285439010412	0.0168657557494224	0.0459346630360194	0	0	0.0627748261927565	0.0137327514442192	0.00173083057251911	0.049807835864499	0.0155173974686123	0	0.00952868658049683	0	0	0	0	0	0	0	0	0	0.136638442751556	0	0	0.00252499873080268	0.0632715495437739	0	0.0218855246509244	0	0.0355255944821336	0.0427756284143676	0	0	0	0.760720249751638	0.859904617876599
BCRF1_3&EN_11831_359_NL_E_S54_R1_001	0.218337721637873	0.0519804250577591	0.162461523578849	0.00293117336521103	0	0.124547415643899	0	0.00152542451849312	0.00833251522529375	0	0	0.0751924002553119	0.0348693565397829	0	0.0667458313727829	0.00929909479355587	0	0.0275729163634168	0	0	0.00326155916040869	0	0	0	0	0	0	0.155798894343952	0.000565624975847829	0.0111745755514881	0.000647244605679826	0.00747284329285016	0.0018458115758574	0	0.00184563358809069	0.0216932340966058	0	0.0118987804569904	0	0	0.545578997051792	0.92096997532803
BCRF1_3&EN_11833_359_RS2_E_center_S55_R1_001	0.21727771610124	0.275167324406449	0.0748816222741914	0	0.00222339181761069	0.0754587260699469	0.00141275829954324	0	0.0137694462242854	0	0	0.0364922117631817	0.0124584817486367	0.0329205011609087	0.054868173281537	0.0029182010079997	0	0	0.0356225402563414	0	0	0	0	0	0	0	0.00185103828149053	0.113611799411589	0	0	0	0.0184459308460641	0	0	0.00243411671757581	0.0183638168898644	0.00982220344154394	0	0	0	0.712028984241661	0.864189322086902
BCRF1_3&EN_11835_359_RS2_E_peripheral_S57_R1_001	0.355628973832686	0.0113064130805603	0.101910141452683	0.00474516141004527	0.00355324685329651	0.103987509729744	0	0.00294220524271009	0.0094164686963075	0	0	0.049494391767687	0.00717129532041471	0.000690279823809947	0.0801023492426965	0.0177343380909935	0	0	0.0116397754642771	0.00458589749604396	0	0	0	0.0105201424461552	0	0	0	0.139333752925091	0	0.00514614912822134	0	0.0333655338835022	0	0	0	0.0334470012574036	0	0.0132789728556707	0	0	0.642448931353381	0.899523786763049
BCRF1_3&EN_11837_359_IDC_E_S59_R1_001	0.401594173473893	0	0.0110597469622645	0	0.00269964803299859	0.11406390630288	0.00802529039454617	0	0.00843922498673813	0	0	0.0317265997622461	0.0106123530744104	0	0.0753288697123774	0.0321951215476879	0	0	0.0122002982577245	0.0071746557312667	0	0	0	0	0	0	0	0.192609863801496	0.00983333416829731	0.00753671355655443	0.000238374767820895	0.0185129129196542	0.00255610356530762	0	0	0.037884813192546	0.0157079957892895	0	0	0	0.674032879787391	0.890179530733669
BCRF1_3&EN_11838_360_RS1_E_center_S4_R1_001	0.614961480934245	0.0253065309069993	0.103556612088956	0	0	0.0416786670586299	0.00251831320521962	0.000406693697554507	0.00323387107296304	0	0	0.0254761349454485	0.00880819661703548	0.0309614830180045	0.0210402451330465	0.00889294538997323	0	0	0.0443573897509775	0	0	0	0	0	0	0	0	0.0396948124503778	0	0	0	0.00172339513852321	0.00921960054591208	0	0	0.00596670773332964	0.00154300929103394	0.0106539110217703	0	0	0.660390490264309	0.886947960743599
BCRF1_3&EN_11840_360_RS1_E_peripheral_S8_R1_001	0.603459102604517	0	0.0662436349205924	0	0.0144620490397811	0.0181185142349819	0.00288466040020551	0.0178898271798332	0.00352685930400288	0	0	0.0224407596823239	0.0139756001518359	0.00374939376805992	0.0265428765961166	0.0113277789714735	0	0	0.00144446701447642	0.00239337527174076	0	0	0	0	0	0.0168380887356144	0.000168237314070715	0.0619371684897866	0.00817896106279409	0.0306082805025167	0	0.0400199594105001	0	0	0	0.02821954590552	0	0.00557085943925624	0	0	0.589568795565485	0.883574074247513
BCRF1_3&EN_11842_360_NL_E_S3_R1_001	0.215130530712839	0.143353927996202	0.163724517476327	0.0684281102653479	0.0234259821501605	0.0155876746953097	0	0.0590813051257784	0.0150582366172201	0	0	0.032239496452824	0.0149657103863871	0	0.0208458961939924	0.00109723240633156	0	0.0210192803871231	0	0	0.00757112909159749	0	0	0	0	0	0.0135940842994303	0.0520723333132974	0	0.0308313040160221	0	0.0592828179969699	0	0	0	0.0426904304168395	0	0	0	0	0.86109709392939	0.71360056488609
BCRF1_3&EN_11844_361_RS1_E_center_S34_R1_001	0.01099078930256	0.317390433261389	0.154221356189646	0.0119446099870872	0.00175043165297305	0.0307518268503215	0	0	0.0272564180371565	0	0.0108833989195129	0.0131868532712914	0	0.170241619147642	0.00388646089907675	0.0132456992433345	0	0	0.0510576277471425	0	0	0	0	0	0	0.0641608125979175	0.0124283389225868	0.0570019986245549	0	0.0317398383465438	0	0	0.00108077357556731	0	0.003494391750062	0.0062873308457505	0	0.00699899082788416	0	0	0.638469838237111	0.878686642573101
BCRF1_3&EN_11846_361_RS1_E_peripheral_S7_R1_001	0.392634197745944	0.0642946470563035	0.186534245090933	0.000953270464597175	0	0.045054339836961	0	0	0.0212997548286369	0	0.00487311566827295	0.0171642923637572	0	0.0827689489337461	0.0301235633560412	0	0	0	0.0198308386608005	0	0	0	0	0.00519814194728569	0	0.00446318197972491	0.00550268593626449	0.0763333590039704	0	0.0149890284010314	0	0.00649492696898297	0.00030871625807192	0	0	0.00827479992425762	0	0.0129039455744167	0	0	0.603301834958191	0.902269936104808
BCRF1_3&EN_11848_361_RS2_E_center_S18_R1_001	0.211400455127735	0.240539468771363	0.138113777892187	0	0	0.103743866019311	0	0	0.00922883853796373	0	0	0.0202993358986003	0.0143242765472543	0.00509646874728498	0.0323776573048596	0.0196683920926619	0	0	0.0383602776099958	0	0	0	0	0	0	0	0.00978252347268699	0.103714845215605	0	0	0	0.0298576234834309	0.000289149208450283	0	0	0.0150146296746841	0	0.00818841439592608	0	0	0.768001293497026	0.854982064361448
BCRF1_3&EN_11850_361_RS2_E_peripheral_S10_R1_001	0.622796555909881	0.00183498717054588	0.194642440993805	0	0	0.0228475281867447	0	0	0.00248435247590751	0	0	0.0167947473297813	0.00566150585852051	0.00635571733789447	0.0197869195067896	0.008214101068776	0	0	0.0153275406839058	0	0	0	0	0	0	0.018908529282693	0	0.0356467159567993	0	0.0183438751920655	0	0.00379660604536004	0	0	0	0.00655787700052991	0	0	0	0	0.681903593089429	0.879988478926948
BCRF1_3&EN_11852_361_RS4_E_center_S9_R1_001	0.0865458558513641	0.357999530211528	0.136037593215878	0	0	0.029716969197477	0	0	0.0148700558444813	0	0.00431886252379904	0.0180212502150378	0.0074163659720175	0.0742506771016977	0	0.0163591484190838	0	0	0.0618982278049875	0	0	0	0	0	0	0.0466430940960155	0	0.0720238374727843	0	0.0170609122852795	0	0.0096198831208536	0.000107561591679107	0.000570669869692608	0.0189328365071002	0	0	0.0276066686992429	0	0	0.722171161724933	0.851768467101674
BCRF1_3&EN_11854_361_RS4_E_peripheral_S11_R1_001	0.318756826914213	0.0653000482024102	0.183325714463577	0.00160341855735727	0	0.0357519380571681	0	0	0.0220993484277233	0	0	0.0476541220342873	0.0109273359657357	0.0347235143852466	0.0502686648347787	0.00970293531532285	0	0	0.00333055485087208	0	0	0	0	0	0	0.0425032773021088	0.00269975070375293	0.0910292956485731	0	0.00536416506960263	0	0.0261221206139522	0.00046466970935026	0	0	0.0297126066349175	0	0.0186596923090499	0	0	0.583517384084086	0.905941277388865
BCRF1_3&EN_11856_361_RS3_E_center_S21_R1_001	0.089838931063656	0.532910859272357	0.165418787821725	0	0.00375755620214911	0.0195954435381099	0	8.65947568040536e-05	0.0158853809823939	0	0	0.0206183521853459	0.00438015009953915	0.0405506067740086	0	0.00292234291399005	0	0.00690610323488499	0.0244571597575657	0	0	0	0	0	0	0	0.0165793019200722	0.0422975634387117	0	0.000351564778027458	0	0.00308307263815723	0.00026990189950227	0	0.00875609657942543	0	0.00125564570211143	0	7.85844414629009e-05	0	0.817868501217921	0.796301609715585
BCRF1_3&EN_11858_361_RS3_E_peripheral_S13_R1_001	0.405898436102866	0.223419552548679	0.09082686047452	0	0.00031304301327041	0.0388758888954502	0.00218866846462201	0	0.00596480341591189	0	0.00178896170326236	0.0210192287386299	0.00746730356639322	0	0.0229248389569737	0.00174368746861399	0	0.00257036191824868	0.0662309606525655	0	0	0	0	0	0	0.0157658740147267	0	0.0766046500454606	0	0.00476377989991498	0.00135835055555811	0.000636771114785226	0.000215994387079052	0	0.00260883548225862	0.00531100474221262	0	0.001502143837997	0	0	0.723546735254816	0.855488238134578
BCRF1_3&EN_11860_361_NL_E_S49_R1_001	0.283152842749776	0.0773737178455474	0.155644014008396	0.0151588017611023	0.0196567450504559	0.0471904895473076	0	0.07432671504538	0.0252816026873558	0	0	0.0225101436362367	0.0112936058049471	0	0	0.0149573402640933	0	0	0.0250847723833737	0	0	0.00032239784357004	0.00340773830797822	0	0	0	0	0.0663298000904746	0	0.0105014620005222	0	0.0981361071947819	0.00180628479458726	0	0	0.0126403456476396	0.00464579997150094	0.030579273364973	0	0	0.874756463175539	0.687839105429691
BCRF1_3&EN_11862_362_RS1_E_center_S55_R1_001	0.048544514232428	0.402682922389799	0.214127044738368	0.0129034374148058	0.0238188970916631	0.0157209229334596	0	0.0677786987371277	0.00524358329201362	0	0.00423547482217945	0.01700711160762	0.0100920156837188	0.0311564879894959	0.0251025301117735	0.00212758293825556	0	0	0.0211073930479929	0	0	0	0.000309753620706795	0	0	0	0.0134173661821932	0.0561861665714825	0	0	0	0.0127633651552977	0.00180948187398121	0	0.00240017142343774	0.00798950928105656	0	0.00347556886114385	0	0	0.764035563662534	0.737575072149883
BCRF1_3&EN_11864_362_RS1_E_peripheral_S39_R1_001	0.662411312706261	0.0159229982309534	0.104470644437006	0	0	0.0351565643621798	0	0	0.00269376395139002	0	0	0.0189967751738247	0.00367061405752662	0.0263266254958474	0.0181925436805035	0.00979919292492136	0	0	0.0181737107027672	0	0	0.000504699637757287	0	0	0	0	0.00443082981705591	0.0616109022876423	0	0.00366529770646148	0	0.00206307672097251	0	0	0	0.00995453233170371	0	0.00195591577522643	0	0	0.765635161824845	0.858903660775121
BCRF1_3&EN_11867_363_RS1_E_center_S15_R1_001	0.0605453275488479	0.524244059869624	0.16635056878002	0.000439227751295513	8.82109303543404e-05	0.0984421170853773	0.00442854384085767	0	0.00442012170744654	0	0	0.0221890283679528	0.00633888958210121	0	0.00845356027691539	0	0	0.0225649215380255	0	0.00209804563035135	0.0026935693070115	0	0	0.00169332095829089	0	0.0186346742388512	0.00703438048200838	0.0341623376718277	0	0.00742482348560976	0	0.00184621051403421	0.000197953527041341	0	0	0.00362305481117472	0.00208705209498083	0	0	0	0.795691893862172	0.809266963908346
BCRF1_3&EN_11869_363_RS1_E_peripheral_S14_R1_001	0.603686605277113	0.0160963263578279	0.206966341148408	0.00548731242484076	0.00325701812317414	0.0098103274126207	0	0	0.0110165632487559	0	0	0.0158325863472823	0.00694286530266657	0.00827178488345066	0.00839839918744938	0.00601696983270091	0	0	0.00145233999201405	0	0	0	0	0	0	0.0016837045112799	0.00466665110002939	0.0500306684923732	0	0.0223405421333912	0	0.00203198635011174	0.000339663486188282	0	0.000911050418007806	0.0065538558188701	0	0.00820643815144447	0	0	0.640187631828942	0.888010894846624
BCRF1_3&EN_11871_363_NL_E_S47_R1_001	0.162940560216768	0.135856560559284	0.15649151122822	0.0631035791071099	0.0325032313271214	0.00238619136921834	0	0	0	0	0	0.0190108014481038	0.0171945803067533	0.0686389095559577	0	0	0	0	0.0350782434640816	0.00414480316695356	0	0	0	0.00012133021665323	0	0.096289155550586	0.00546964376361111	0.0296326444683	0	0.08785328817272	0	0.0481818559300291	0.000530567902374009	0	0	0.00944721289085527	0	0.0251253293552998	0	0	0.634042531774636	0.860227849607875
BCRF1_3&EN_11873_363_IDC_E_S30_R1_001	0.389788531816856	0.00932327524557811	0.00144130110449604	0.0315367845959892	0.0217710669008379	0.0607941886998975	0	0	0	0	0.000613538331310409	0.00268300579569518	0.0106165971802502	0.0504883597761027	0.0071513228583021	0.0101935416174398	0	0	0	0.00323296166449949	0	0.0062635498931873	0	0.0295200186030869	0	0.086001530933291	0.0247199113480582	0.051425186130805	0	0.0183845520708504	0	0.108949305613564	0.00036108470423035	0	0.00816323141742486	0.0238902761313127	0	0.0426868775669342	0	0	0.626761210417565	0.87193988572068
BCRF1_3&EN_11874_364_RS1_E_center_S38_R1_001	0.0241526851553155	0.574063846333611	0.183406268200315	0	0.000157848344923322	0.0259645838847674	0	0.0074609751302532	0.0104974867265051	0	0.00184422966894126	0.0219602760550994	0.00335572792334277	0.0274181303313277	0.00411118735743694	0.0044927167441226	0	0	0.0396899274576973	0	0	0	0	0	0	0.00617318986817988	0.00922693450073692	0.0396758071482216	0	0	0.000176780124025286	0.000205586163117968	0.000357165999697792	0	0.00421281733677355	0.00927922256969383	0	0.00211660697589491	0	0	0.772911506996405	0.809106387766168
BCRF1_3&EN_11876_364_RS1_E_peripheral_S16_R1_001	0.479964485271974	0.0883937090813171	0.22870594254823	0.00319847162762132	0	0.0169393218057147	0	0	0	0	0.00396755235478165	0.00678016551767452	0	0.0448716332343929	0	0.00222095505177071	0	0	0.0177973872205621	0	0	0	0	0	0	0.0459267433804462	0	0.0358389866344206	0.00433965801488233	0.002840436335153	0	0.000966778054162913	0.000210729253014712	0.000641439635912314	0.00591384711079693	0.00357787285692657	0	0.00661013579909114	0.000293749211153907	0	0.68483840888736	0.873489283335378
BCRF1_3&EN_11878_364_NL_E_S19_R1_001	0.036315098475101	0.283684442398991	0.33156267184052	0.0127839034565966	0.000123221433953388	0.0302941894257772	0	0.0416029760658834	0.00900592507460453	0	0	0.0135555479723976	0.0128491007184462	0	0.0286321339199657	0.00761928584650159	0	0	0	0.0178695275955532	0.0109944475009582	0	0	0	0	0.0277837248542833	0.0365682571307002	0.0353527510392805	0	0.0215512096793404	0	0.025795743122108	0.000277264724876198	0	0	0.015778577724162	0	0	0	0	0.68954956347674	0.842249198493255
BCRF1_3&EN_11880_364_RS2_E_center_S12_R1_001	0.60014738783684	0	0.043200429955377	0	0	0.0685502144768422	0.00102028718863248	0	0.0169603594292244	0	0	0.021324386739561	0.0143854173532366	0	0.0141012515214481	0.0221126868450763	0	0	0.0433923501697929	0.00609677431606071	0	0	0	0	0	0	0.00636387721587789	0.0550989867142844	0	0.00773034520675885	0.000697846806506227	0.0077281326300079	0	0	0	0.0417411032597744	0.0277913469729666	0.00155681536173158	0	0	0.720865060748902	0.876980348124539
BCRF1_3&EN_11882_364_RS2_E_peripheral_S6_R1_001	0.581382639262959	0	0.113610429598504	0	0	0.0184957372975766	0.00272570522110408	0	0.0162210850474877	0	0	0.0186926370746623	0.00174584661313581	0.0611151666241003	0.00429724607527204	0.00472972061486359	0	0	0.0834236668587733	0	0	0.000992116205124331	0	0	0	0.00266895520764548	0.00812513063033517	0.0289798889704215	0	0	0	0.000850298060330793	6.71998282735836e-05	0.0245416230129024	0	0.0127583039807553	0.0145766038157731	0	0	0	0.653672523225067	0.891283648860983
BCRF1_3&EN_11885_364_NL_E_S22_R1_001	0.0528013977264281	0.362784165082306	0.138779088371863	0.0474703049225238	0.0245913365364102	0.0418150263380442	0	0.0419299865446849	0	0	0.00120934328678392	0	0.00593310060192616	0.00392564740947188	0	0	0.0039388972842452	0.038919182223026	0.0224593599949187	0.00977001566824616	0.0118230009130542	0.081066821490048	0	0.00844124146016434	0.00194901312720275	0.00137661082037205	0.0193379102519133	0.0168525692686623	0	0.0121096125990326	0.00185391227516277	0.0219294311922857	0.000761644183966286	0.000199020000204699	0.00962537399298735	0.00413627358698452	0	0.00995532624274165	0.00225538660433911	0	0.860522262202629	0.721041287846216
BCRF1_3&EN_13813_552_IBC_Ep_1	0.0820439637381846	0.0827313075384169	0.0948232759834172	0	0.00230481449024402	0.101035160980871	0.0287290243823517	0	0.0267387847835248	0	0	0.0737607782733214	0.0367428303102961	0.0517334252774301	0.011206155048843	0.0106864808866732	0.0369432916036103	0	0	0	0	0	0	0	0	0.00566814711806852	0.0308843996531741	0.1956115214341	0	0.028824687153102	0	0.00381054325083183	0.00579154675160517	0.0235434946524909	0.0188826308102244	0.0155158222094199	0.0319879136697987	0	0	0	0.522019973692477	0.918459798952167
BCRF1_3&EN_13815_552_EN_Ep_1	0.379256570704621	0	0.0491040219629724	0	0	0.0883314460322551	0	0	0	0	0	0.0664770908802318	0.0179951039132772	0.00171456592606248	0.0671466188637267	0.0106589537474543	0	0	0.0283270454864769	0	0	0	0	0	0	0	0	0.181393324278776	0	0.0033170132544269	0.00178558564211234	0.0213621212440804	0	0	0	0.0617009652780877	0.0164638370024232	0.00496573578301532	0	0	0.556183064462999	0.915679641507933
BCRF1_3&EN_13819_552_NL_Ep	0.0707616462621821	0.241863753555046	0.0494414818520945	0.036005376679779	0.0389332540161586	0.0427526353965832	0.00797019228827091	0.000930183229113325	0.00848907877339428	0	0	0.053204409518114	0.0255617646724013	0	0.0911085785420074	0.00619330389592026	0	0.0423534817547861	0	0	0.0163430321375527	0	0	0	0	0	0.000821609589908103	0.163705834640907	0	0	0.0026803873469516	0.0290481780738718	0	0	0	0.044986299237709	0.0266416323296779	0.000203886207571308	0	0	0.81341997635614	0.795760589323695
BCRF1_3&EN_13821_551_IBC_Ep_2	0.425054771658696	0	0.0114148309349311	0	0.00639287280322398	0.0650320705020442	0.0257590080250812	0	0.0225889233984178	0	0	0.0365303946283941	0.0233910707697856	0.0422303688899076	0.0575530415301735	0.0158276887441315	0	0	0.05128581987237	0	0	0	0	0.00949441835531926	0	0	0	0.101080292691852	0	0.0101399341462871	0.00825319804281465	0.0186240150835854	0.00122745597463826	0	0	0.0542984523442577	0.0138213716040892	0	0	0	0.397069255709148	0.944386281748573
BCRF1_3&EN_13823_551_AM_Ep	0.232976975980384	0.199414561121863	0.0673978861232279	0.00457608509074292	0.00217502649210786	0.0988992927322577	0	0	0.0222268901659308	0	0.000913639113459535	0.0484857816856052	0.00439462932888175	0	0.0863556020613257	0.00232183323950328	0	0	0.0223658692878602	0.00138792367020695	0	0	0	0.0112989319556891	0	0	0	0.132728730488162	0.00575653235751658	0	0	0.0138544316575074	0.00195701021066278	0	0.0112166777506663	0.00716577470029408	0.0221299147861449	0	0	0	0.63688415204362	0.887266404264317
BCRF1_3&EN_13825_551_UDH_Ep	0.355172003077634	0.0684286107244544	0.0452091480268838	0.00487731666898053	0.00237092580265807	0.0675467839647283	0.0106231470862492	0	0.0130556907081818	0	0	0.04595623671324	0	0.0456070237033987	0.0855676393159365	0.00245633928870939	0	0	0	0.00552191571370523	0	0	0	0	0	0	0	0.160068078427062	0	0.00922835407596875	0.00188900594936776	0.0117993270638473	0.00575108449361085	0	0	0.0467967578240679	0.00827986802367616	0.00379474334763915	0	0	0.58386077141799	0.906810031928835
BCRF1_3&EN_13826_551_NL_Ep	0.122122595981369	0.0325123121812861	0.0957596260991558	0.0313082750629594	0.0211379316881843	0.0524982039380845	0	0	0.0293323145700977	0	0	0.0752845247066297	0.0130089486635458	0	0.131097412431138	0	0	0.0239560300812165	0.00613796738404681	0	0.00175016250657345	0	0	0	0	0	0	0.172988108927385	0.00169725438306028	0.0339014578741151	0	0.056705765120271	0.000655991096435251	0	0.0284013309204026	0.0214083477593852	0.0286002362573579	0.0197352023673	0	0	0.726198099504769	0.867784334509459
BCRF1_3&EN_13828_551_DCIS_Ep	0.392462272910982	0	0.030563960613923	0	0.00441464542804986	0.111209204800951	0.0211050256833221	0	0.0129130167013352	0	0	0.0247900244006494	0.00430700667014089	0.0339476313631661	0.042424205364987	0.0152491730240464	0	0	0.0579719606937109	0	0	0	0	0	0	0	0.00303980149049977	0.155498270300299	0	0	0.00806216177573322	0.0175497020571748	0.00693477646174985	0	0	0.0437896537140122	0.0137675065452667	0	0	0	0.504924981662728	0.924178423493592
BCRF1_3&EN_13830_550_ADH_Ep_1	0.323917181850159	0	0.0255887562281998	0	0.0196707425898665	0.0498578665644876	0.0416363194328352	0	0.0119802381830163	0	0	0.0242494733371995	0.01201254664531	0	0.113818421212173	0.00408807072686416	0	0	0.0174418218684212	0	0	0	0	0	0	0	0	0.200767168328838	0.0127967242520026	0	0.00311054799422744	0.0596822420727323	0.0106553816086103	0	0	0.0455346831848115	0.0231918139202463	0	0	0	0.313342737368029	0.956098584315395
BCRF1_3&EN_13832_550_IBC_Ep_1	0.325039657161915	0	0.00513966765787786	0.0200272236533734	0.0131793676091961	0.0654780437045886	0.000614821397001389	0	0.00991978135626297	0	0	0.0472261161730459	0.0171308616492524	0.0148378065972233	0.114407464118073	0.00116866076282661	0.00456656830914103	0	0.0632478288051626	0.00402221079734131	0	0	0	0.00637086115862472	0	0	0	0.171792106937141	0.00130595697683927	0.00785130675051197	0.00465124408440656	0.0192016475765161	0	0	0	0.0590248947865004	0.0237959019771778	0	0	0	0.352020018023623	0.951260930824166
BCRF1_3&EN_13834_550_AM_Ep_2	0.321531717444888	0	0.0299096585975349	0	0.0467163146624997	0.079342468594393	0.0140850019724567	0	0.032334660116794	0	0	0.0239062390967693	0.0134327958883223	0.0931668680567303	0.0492053317749719	0.0034520510271593	0	0	0.0466475973421821	0	0	0	0	0	0	0	0	0.122116686546716	0.00182640385450478	0.0273660630314025	0.00891244296747921	0.0155661197545002	0.00128996897884991	0.00435181663401563	0	0.0628566141308413	0	0	0.00198317952698895	0	0.615104228143503	0.85679467698207
BCRF1_3&EN_13836_550_DCIS_Ep_1	0.461480009966199	0.0014277014744084	0	0.00501147745898518	0.0084615865618328	0.0637984001033601	0.0275470333510323	0	0.00532788015372901	0	0	0.0674601544510724	0.00595984442833057	0.0126609330971689	0.0565113339170469	0.0297879439701165	0	0	0.013537046412584	0.0109452743956315	0	0.00237490233477353	0	0	0	0	0	0.180716332160654	0	0	0.00215182015473445	0.0188065190053498	0.000192054648441871	0	0	0.0195946245427774	0	0.00624712741177186	0	0	0.28011713511624	0.964667737205806
BCRF1_3&EN_13838_550_CCC_Ep	0.349402789498403	0.0532308023191791	0.0835543716507882	0	0.0085738917440375	0.0563002302690746	0	0	0.0384033726831751	0	0	0.0589462860948903	0	0	0.110310937960957	0	0	0	0.0129415122612082	0	0.0100941798450994	0	0	0	0	0	0	0.148223853355446	2.96658128557656e-05	0.0146847126943857	0	0.0181523521927466	3.43066501908896e-05	0	0	0.0286486758269683	0.00846805914059417	0	0	0	0.591342016102679	0.905520865038458
BCRF1_3&EN_13840_549_DCIS_Ep	0.204684928037162	0.0877443015553374	0.0114028538969337	0	0.0144444226452217	0.0844034296568171	0.0356622712099971	0	0.0184521436908643	0	0	0.0566062037794392	0	0.0498480481577332	0.0814969444802561	0	0.0525575380842385	0	0.0232074564050218	0	0	0	0	0.0235044572076479	0	0	0	0.1919526743662	0	0	0.00307541176362818	0.00530709902504218	0.00377112936105722	0.0103657982369116	0	0.0246130758085904	0.0168998126319008	0	0	0	0.557165308429987	0.906610236397663
BCRF1_3&EN_13842_549_IBC_Ep	0.227561036796223	0.0242863588697004	0.0169351414477829	0	0.00958357517476705	0.116524903527393	0.0184521909160095	0	0	0	0	0.00658918477085318	0	0.0419755137745878	0.0354368393067061	0	0.0994847668957367	0	0.0743770757946323	0	0	0	0	0	0	0	0	0.238829306882914	0	0	0.00119604312599338	0.0136135650782221	0.00330783371527987	0.0198823130696419	0.00244523126997663	0.0290532546604408	0.0204658649231387	0	0	0	0.572772693386069	0.909785657254826
BCRF1_3&EN_13844_549_IN_Ep	0.245119745999713	0.129693583380427	0.0913779129621831	0.057264633979246	0.00712508060275402	0.0978360171421304	0.00990356991949113	0	0.00299634212809739	0	0	0.0512504894433877	0.0125622786831323	0	0.0973333929720999	0.013289521394748	0	0	0.0220352080314734	0	0.00836831051401454	0	0	0	0	0	0	0.12775199598142	0	0	0	0.00708296219729673	5.74643974541812e-05	0	0	0.0179090141512543	0.00104247611967709	0	0	0	0.718089187959245	0.881354062935716
